# rev_regional_phir.py EXPLORATORY series=deconv variant=ts_demean estimator=win60 regions=115 excluded_regions=20 pre=windows1-4 post=windows6-14 signflip=exact2^14 two-sided fdr=BH q=0.05 spin=rotated_Schaefer_100 (10000 rotations, cortical only) bootstrap=10000 seed=20261120
section,name,value,ci_lo,ci_hi,p,note
regional_did_fdr_regions,RH_Vis_8,0.045458,,,0.01574707,"orig_index=57 net=1 pos=9/14"
regional_did_fdr_regions,RH_SomMot_3,0.033602,,,0.01208496,"orig_index=60 net=2 pos=11/14"
regional_did_fdr_regions,RH_SomMot_5,0.034765,,,0.02172852,"orig_index=62 net=2 pos=10/14"
regional_did_fdr_regions,RH_SomMot_6,0.043712,,,0.01794434,"orig_index=63 net=2 pos=10/14"
regional_did_fdr_regions,RH_SomMot_7,0.050943,,,0.00427246,"orig_index=64 net=2 pos=13/14"
regional_did_fdr_regions,RH_SomMot_8,0.058860,,,0.01245117,"orig_index=65 net=2 pos=11/14"
regional_did_fdr_regions,RH_DorsAttn_Post_5,0.042828,,,0.02307129,"orig_index=70 net=3 pos=9/14"
regional_did_fdr_regions,RH_DorsAttn_FEF_1,0.038748,,,0.00585938,"orig_index=72 net=3 pos=10/14"
regional_did_fdr_regions,RH_SalVentAttn_TempOccPar_2,0.033888,,,0.01196289,"orig_index=74 net=4 pos=13/14"
regional_did_fdr_regions,RH_SalVentAttn_FrOperIns_1,0.051079,,,0.00354004,"orig_index=75 net=4 pos=11/14"
regional_did_fdr_regions,RH_SalVentAttn_Med_1,0.037931,,,0.00219727,"orig_index=76 net=4 pos=11/14"
regional_did_fdr_regions,RH_SalVentAttn_Med_2,0.049739,,,0.00219727,"orig_index=77 net=4 pos=12/14"
regional_did_fdr_regions,RH_Default_Par_1,0.039736,,,0.00439453,"orig_index=89 net=7 pos=11/14"
regional_did_fdr_regions,RH_Default_Temp_1,0.022789,,,0.02368164,"orig_index=90 net=7 pos=11/14"
regional_did_fdr_regions,RH_Default_PFCv_2,0.052673,,,0.00439453,"orig_index=94 net=7 pos=13/14"
regional_did_fdr_regions,RH_Default_pCunPCC_2,0.030737,,,0.01245117,"orig_index=99 net=7 pos=11/14"
regional_did_fdr_regions,SUB_6,0.028493,,,0.01477051,"orig_index=105 net=8 pos=11/14"
regional_did_fdr_regions,SUB_13,0.040240,,,0.01110840,"orig_index=112 net=8 pos=12/14"
spatial_spin_cortical99,rho_5HT2A,-0.273234,,,0.02055000,"two-sided spin p; Vasa one-sided-avg p=0.0086; null SD 0.117; BH(5) sig=1"
spatial_descriptive_115,rho_5HT2A_incl_subcortex_no_p,-0.014030,,,,"no spatial null for subcortex"
spatial_spin_cortical99,rho_5HT1A,-0.475523,,,0.00030000,"two-sided spin p; Vasa one-sided-avg p=0.0003; null SD 0.153; BH(5) sig=1"
spatial_descriptive_115,rho_5HT1A_incl_subcortex_no_p,-0.258637,,,,"no spatial null for subcortex"
spatial_spin_cortical99,rho_5HT1B,0.240742,,,0.04195000,"two-sided spin p; Vasa one-sided-avg p=0.0199; null SD 0.120; BH(5) sig=0"
spatial_descriptive_115,rho_5HT1B_incl_subcortex_no_p,0.276241,,,,"no spatial null for subcortex"
spatial_spin_cortical99,rho_5HT4,-0.498528,,,0.00035000,"two-sided spin p; Vasa one-sided-avg p=0.0003; null SD 0.132; BH(5) sig=1"
spatial_descriptive_115,rho_5HT4_incl_subcortex_no_p,-0.296252,,,,"no spatial null for subcortex"
spatial_spin_cortical99,rho_5HTT,0.063117,,,0.64100000,"two-sided spin p; Vasa one-sided-avg p=0.3472; null SD 0.130; BH(5) sig=0"
spatial_descriptive_115,rho_5HTT_incl_subcortex_no_p,-0.118109,,,,"no spatial null for subcortex"
spatial_spin_cortical99,bh_threshold_across_5_maps,0.030000,,,,""
workspace_primary_Default+Cont,workspace_minus_nonworkspace_vs_noncortex_ws,-0.007652,-0.014679,-0.000808,0.06250000,"n_ws=37 n_non=62 pos=5/14"
workspace_primary_Default+Cont,workspace_mean_did_vs_noncortex_ws,0.031953,0.014489,0.051389,0.00280762,"pos=12/14"
workspace_primary_Default+Cont,nonworkspace_mean_did_vs_noncortex_ws,0.039605,0.022269,0.058032,0.00048828,"pos=12/14"
workspace_primary_Default+Cont,gateway_proxy_minus_nonworkspace_vs_noncortex_ws,-0.005193,-0.013871,0.002907,0.26574707,"n=24 pos=7/14"
workspace_primary_Default+Cont,broadcaster_proxy_minus_nonworkspace_vs_noncortex_ws,-0.012191,-0.021881,-0.002171,0.03564453,"n=13 pos=4/14"
workspace_primary_Default+Cont,workspace_minus_nonworkspace_vs_noncortex_ws+subcortex,-0.004485,-0.010912,0.002486,0.22192383,"n_ws=37 n_non=78 pos=4/14"
workspace_primary_Default+Cont,workspace_mean_did_vs_noncortex_ws+subcortex,0.031953,0.014611,0.051674,0.00280762,"pos=12/14"
workspace_primary_Default+Cont,nonworkspace_mean_did_vs_noncortex_ws+subcortex,0.036438,0.019899,0.053544,0.00073242,"pos=12/14"
workspace_primary_Default+Cont,gateway_proxy_minus_nonworkspace_vs_noncortex_ws+subcortex,-0.002026,-0.009549,0.005239,0.60754395,"n=24 pos=8/14"
workspace_primary_Default+Cont,broadcaster_proxy_minus_nonworkspace_vs_noncortex_ws+subcortex,-0.009024,-0.019719,0.001712,0.13586426,"n=13 pos=5/14"
workspace_primary_Default+Cont,gateway_proxy_minus_broadcaster_proxy,0.006998,-0.004050,0.019146,0.29089355,"n_gw=24 n_bc=13"
workspace_primary_Default+Cont,dmt_change_workspace_minus_nonworkspace_cortex,-0.002688,-0.007943,0.003083,0.36096191,""
workspace_primary_Default+Cont,pcb_change_workspace_minus_nonworkspace_cortex,0.004964,-0.000173,0.010187,0.09118652,""
workspace_named_subregion,workspace_minus_nonworkspace_vs_noncortex_ws,-0.002862,-0.010361,0.004190,0.46252441,"n_ws=26 n_non=73 pos=8/14"
workspace_named_subregion,workspace_mean_did_vs_noncortex_ws,0.034635,0.017574,0.054375,0.00109863,"pos=13/14"
workspace_named_subregion,nonworkspace_mean_did_vs_noncortex_ws,0.037496,0.020135,0.056691,0.00109863,"pos=12/14"
workspace_named_subregion,gateway_proxy_minus_nonworkspace_vs_noncortex_ws,-0.001767,-0.009800,0.006046,0.67993164,"n=21 pos=8/14"
workspace_named_subregion,broadcaster_proxy_minus_nonworkspace_vs_noncortex_ws,-0.007457,-0.018978,0.005869,0.27770996,"n=5 pos=4/14"
workspace_named_subregion,workspace_minus_nonworkspace_vs_noncortex_ws+subcortex,-0.000465,-0.007113,0.006556,0.89965820,"n_ws=26 n_non=89 pos=7/14"
workspace_named_subregion,workspace_mean_did_vs_noncortex_ws+subcortex,0.034635,0.017832,0.054076,0.00109863,"pos=13/14"
workspace_named_subregion,nonworkspace_mean_did_vs_noncortex_ws+subcortex,0.035100,0.018371,0.052788,0.00146484,"pos=12/14"
workspace_named_subregion,gateway_proxy_minus_nonworkspace_vs_noncortex_ws+subcortex,0.000629,-0.006614,0.007931,0.86877441,"n=21 pos=8/14"
workspace_named_subregion,broadcaster_proxy_minus_nonworkspace_vs_noncortex_ws+subcortex,-0.005061,-0.017211,0.009511,0.49487305,"n=5 pos=4/14"
workspace_named_subregion,gateway_proxy_minus_broadcaster_proxy,0.005690,-0.008165,0.019498,0.44653320,"n_gw=21 n_bc=5"
workspace_named_subregion,dmt_change_workspace_minus_nonworkspace_cortex,-0.000655,-0.007352,0.006267,0.86450195,""
workspace_named_subregion,pcb_change_workspace_minus_nonworkspace_cortex,0.002206,-0.002645,0.007220,0.40905762,""
