# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=global window_trs=na placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,bin,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
0,PCB,3,0.012534,0.007570,0.006419,0.431234,0.006419,0.472964,-0.006419,-0.426446,0.007570,-0.007570,0.458566,-0.426353,0.431271,-0.426288,-0.426421,0.880251
0,PCB,4,0.010981,0.013252,0.013347,0.401205,0.013347,0.395687,-0.013347,-0.389572,0.013252,-0.013252,0.416044,-0.388752,0.400516,-0.388074,-0.388941,0.827053
0,PCB,5,0.008771,0.003845,0.004718,0.431873,0.004718,0.486508,-0.004718,-0.428285,0.003845,-0.003845,0.453872,-0.428718,0.431765,-0.428615,-0.428551,0.873379
0,PCB,6,0.008687,0.004372,0.008945,0.444260,0.008945,0.461056,-0.008945,-0.439572,0.004372,-0.004372,0.462145,-0.439982,0.443172,-0.438829,-0.438803,0.898688
0,PCB,7,0.014552,0.006241,0.005567,0.437528,0.005567,0.472876,-0.005567,-0.435699,0.006241,-0.006241,0.452516,-0.434654,0.438179,-0.435094,-0.436281,0.892302
0,PCB,8,0.014289,0.005202,0.003029,0.464103,0.003029,0.514811,-0.003029,-0.462338,0.005202,-0.005202,0.488950,-0.461994,0.463763,-0.461388,-0.462422,0.940053
0,PCB,9,0.011092,0.007880,0.007914,0.385095,0.007914,0.422495,-0.007914,-0.378874,0.007880,-0.007880,0.430564,-0.379240,0.384285,-0.378607,-0.378237,0.789338
0,PCB,10,0.012441,0.009071,0.009298,0.454665,0.009298,0.480779,-0.009298,-0.446608,0.009071,-0.009071,0.452113,-0.447551,0.453905,-0.446767,-0.446352,0.925426
0,PCB,11,0.010501,0.006055,0.004147,0.409939,0.004147,0.448817,-0.004147,-0.407051,0.006055,-0.006055,0.426298,-0.406784,0.411210,-0.407721,-0.407800,0.834034
0,PCB,12,0.013363,0.002773,0.006262,0.430808,0.006262,0.465216,-0.006262,-0.429953,0.002773,-0.002773,0.489145,-0.430731,0.431333,-0.432775,-0.430713,0.880311
0,PCB,13,0.016958,0.006396,0.006883,0.395685,0.006883,0.435711,-0.006883,-0.392478,0.006396,-0.006396,0.419159,-0.391496,0.395128,-0.390653,-0.391984,0.819767
0,PCB,14,0.018091,0.007350,0.010717,0.448552,0.010717,0.493632,-0.010717,-0.441705,0.007350,-0.007350,0.475659,-0.443083,0.449158,-0.443642,-0.442709,0.910952
0,PCB,15,0.013774,0.004189,0.003216,0.462832,0.003216,0.524998,-0.003216,-0.461512,0.004189,-0.004189,0.485737,-0.462333,0.462549,-0.461820,-0.461555,0.935480
0,PCB,16,0.010527,0.005920,0.012849,0.448895,0.012849,0.471889,-0.012849,-0.439786,0.005920,-0.005920,0.453106,-0.440279,0.446961,-0.438811,-0.437625,0.904276
0,PCB,17,0.014775,0.007555,0.008256,0.428283,0.008256,0.459870,-0.008256,-0.420564,0.007555,-0.007555,0.429785,-0.421369,0.429164,-0.422101,-0.422123,0.868494
0,PCB,18,0.002107,0.003225,0.002950,0.415742,0.002950,0.446649,-0.002950,-0.410574,0.003225,-0.003225,0.442197,-0.411279,0.415507,-0.410832,-0.410926,0.834826
0,PCB,19,0.010707,0.004230,0.003775,0.457608,0.003775,0.489356,-0.003775,-0.455457,0.004230,-0.004230,0.478655,-0.455943,0.456860,-0.454949,-0.455739,0.927202
0,PCB,20,0.014254,0.001378,0.007142,0.488742,0.007142,0.536403,-0.007142,-0.487305,0.001378,-0.001378,0.517588,-0.487332,0.488520,-0.487059,-0.486375,0.989030
