# script=01_synergy_timecourse.py variant=ts_demean regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=60 placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
2,PCB,11,0.024475,0.027031,0.026417,0.420012,0.026414,0.483441,-0.026263,-0.381199,0.027057,-0.026943,0.441117,-0.382943,0.419139,-0.379302,-0.382720,0.857891
2,PCB,12,0.033902,0.027954,0.025436,0.415951,0.025431,0.462219,-0.025337,-0.385261,0.027971,-0.027815,0.455020,-0.385280,0.415077,-0.383812,-0.385277,0.862990
2,PCB,13,0.033881,0.031642,0.030446,0.379986,0.030480,0.420716,-0.030167,-0.346383,0.031815,-0.031383,0.395232,-0.345928,0.379081,-0.342471,-0.346533,0.797336
3,DMT,0,0.030801,0.040055,0.032389,0.382346,0.032359,0.434896,-0.031994,-0.332744,0.039930,-0.039645,0.389511,-0.341107,0.383920,-0.339252,-0.338716,0.812413
3,DMT,1,0.025605,0.025717,0.023983,0.432335,0.023984,0.482612,-0.023976,-0.399453,0.025683,-0.025649,0.497636,-0.400821,0.432789,-0.400501,-0.399974,0.883744
3,DMT,2,0.025836,0.028090,0.029448,0.384251,0.029431,0.430494,-0.029197,-0.346012,0.027965,-0.027865,0.424264,-0.348315,0.384109,-0.347226,-0.347622,0.802812
3,DMT,3,0.027273,0.037574,0.029730,0.398886,0.029758,0.420862,-0.029517,-0.353399,0.037648,-0.037406,0.419730,-0.359816,0.398888,-0.359587,-0.356691,0.863701
3,DMT,4,0.019394,0.030433,0.027224,0.349688,0.027150,0.397380,-0.026913,-0.309696,0.030515,-0.030301,0.388994,-0.310286,0.351267,-0.312721,-0.311070,0.737295
3,DMT,5,0.017765,0.026534,0.025799,0.367125,0.025683,0.414701,-0.025456,-0.327420,0.026494,-0.026315,0.383441,-0.330376,0.367347,-0.328949,-0.329937,0.763996
3,DMT,6,0.023362,0.036924,0.036268,0.317948,0.036352,0.342106,-0.035554,-0.267356,0.036991,-0.035978,0.334427,-0.269740,0.317407,-0.268839,-0.267759,0.689617
3,DMT,7,0.023671,0.034596,0.030994,0.368640,0.030973,0.404951,-0.030750,-0.317987,0.034643,-0.034453,0.392511,-0.322683,0.367113,-0.320974,-0.320018,0.767473
3,DMT,8,0.021511,0.027614,0.028649,0.390262,0.028651,0.458997,-0.028499,-0.350448,0.027614,-0.027551,0.411229,-0.350767,0.390684,-0.348876,-0.354148,0.806780
3,DMT,9,0.019541,0.023585,0.029895,0.397862,0.029808,0.451166,-0.029680,-0.355624,0.023552,-0.023504,0.436485,-0.355323,0.398679,-0.355471,-0.356822,0.810315
3,DMT,10,0.019316,0.025158,0.028481,0.387231,0.028495,0.425887,-0.028351,-0.343484,0.025165,-0.025088,0.415130,-0.346932,0.387597,-0.345881,-0.345561,0.785711
3,DMT,11,0.022929,0.029785,0.036207,0.360211,0.036202,0.403900,-0.036025,-0.310224,0.029603,-0.029132,0.381136,-0.311945,0.358614,-0.309219,-0.309994,0.744779
3,DMT,12,0.022437,0.029401,0.032301,0.373894,0.032326,0.416255,-0.032115,-0.330502,0.029447,-0.029072,0.405737,-0.332914,0.371627,-0.328589,-0.328888,0.778547
3,DMT,13,0.020809,0.026819,0.023590,0.370293,0.023634,0.405362,-0.023542,-0.337633,0.026793,-0.026711,0.411295,-0.336589,0.370494,-0.336220,-0.336869,0.761075
3,PCB,0,0.046320,0.038066,0.034203,0.396387,0.034153,0.414343,-0.033991,-0.365235,0.038015,-0.037911,0.433222,-0.363411,0.397971,-0.366184,-0.365121,0.857612
3,PCB,1,0.028807,0.035043,0.026042,0.392533,0.026044,0.419718,-0.025914,-0.358056,0.035014,-0.034899,0.443709,-0.357011,0.392296,-0.357426,-0.355770,0.821626
3,PCB,2,0.035232,0.039143,0.035416,0.378561,0.035284,0.403007,-0.034747,-0.335069,0.039025,-0.038527,0.416471,-0.334416,0.377911,-0.335005,-0.334385,0.807581
3,PCB,3,0.026828,0.033816,0.035142,0.354828,0.035037,0.387311,-0.034925,-0.311361,0.033610,-0.033495,0.381684,-0.314217,0.354600,-0.314234,-0.312349,0.750136
