# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=30 placebo_fit_trs=na seed=20261120 git=ac1fdc0
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
0,PCB,3,0.050567,0.046424,0.040641,0.514824,0.040628,0.590800,-0.040205,-0.450425,0.046235,-0.045900,0.536188,-0.454468,0.515403,-0.448447,-0.457931,1.043179
0,PCB,4,0.043898,0.049119,0.048269,0.459111,0.048207,0.480829,-0.047226,-0.386699,0.049049,-0.047852,0.519685,-0.383680,0.459057,-0.386555,-0.383375,0.936843
0,PCB,5,0.039405,0.042161,0.040024,0.474560,0.040079,0.551915,-0.039591,-0.410070,0.042047,-0.041520,0.513460,-0.409003,0.473416,-0.409234,-0.409730,0.959613
0,PCB,6,0.047249,0.043764,0.048285,0.509871,0.048288,0.575665,-0.047588,-0.437157,0.043720,-0.043322,0.552983,-0.437915,0.509669,-0.439128,-0.438586,1.028747
0,PCB,7,0.042699,0.054047,0.045761,0.476334,0.045960,0.495308,-0.045025,-0.399077,0.053996,-0.052764,0.504905,-0.396943,0.478608,-0.397591,-0.400240,0.955453
0,PCB,8,0.069248,0.052994,0.040597,0.520749,0.040457,0.639334,-0.039914,-0.459284,0.052751,-0.052034,0.573707,-0.460864,0.519900,-0.456130,-0.461220,1.072032
0,PCB,9,0.054562,0.048356,0.046738,0.448312,0.046730,0.502777,-0.045845,-0.382864,0.048227,-0.047197,0.503666,-0.379067,0.445091,-0.378469,-0.379540,0.914213
0,PCB,10,0.052327,0.049473,0.055583,0.495532,0.055704,0.545886,-0.054736,-0.409113,0.049460,-0.048399,0.498602,-0.418218,0.494957,-0.412661,-0.414678,0.984613
0,PCB,11,0.036118,0.043372,0.043025,0.444005,0.042967,0.504558,-0.042076,-0.368731,0.043287,-0.042663,0.495466,-0.369984,0.442964,-0.369249,-0.368694,0.887571
0,PCB,12,0.066076,0.050241,0.060852,0.504762,0.060909,0.559147,-0.060171,-0.421406,0.050177,-0.049557,0.554521,-0.424058,0.502596,-0.424973,-0.419326,0.997162
