# script=01_synergy_timecourse.py variant=ts_demean regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=global seed=20261120 git=84ea657
subject,condition,bin,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
2,DMT,18,0.015344,0.004051,0.002824,0.602935,0.002824,0.651841,-0.002824,-0.602369,0.004051,-0.004051,0.627757,-0.600884,0.602370,-0.600534,-0.601785,1.217849
2,DMT,19,0.025301,0.006761,0.006781,0.619324,0.006781,0.611136,-0.006781,-0.616573,0.006761,-0.006761,0.630340,-0.615727,0.621510,-0.618304,-0.619014,1.272523
2,DMT,20,0.009606,0.003821,0.001483,0.610857,0.001483,0.646791,-0.001483,-0.608555,0.003821,-0.003821,0.622279,-0.609586,0.612089,-0.610769,-0.610561,1.237771
2,DMT,21,0.012177,0.004467,0.003760,0.583720,0.003760,0.598047,-0.003760,-0.582294,0.004467,-0.004467,0.583741,-0.582149,0.583389,-0.582068,-0.582488,1.179868
2,DMT,22,0.015760,0.005408,0.002535,0.613229,0.002535,0.646660,-0.002535,-0.611123,0.005408,-0.005408,0.620448,-0.610955,0.612822,-0.610397,-0.610586,1.237426
2,DMT,23,0.014354,0.001399,0.003362,0.585822,0.003362,0.607580,-0.003362,-0.584617,0.001399,-0.001399,0.608175,-0.585118,0.585113,-0.584394,-0.584036,1.194820
2,DMT,24,0.009863,0.002658,0.004014,0.592682,0.004014,0.590469,-0.004014,-0.591083,0.002658,-0.002658,0.604096,-0.591460,0.591954,-0.590523,-0.589922,1.198471
2,DMT,25,0.013458,0.003162,0.005098,0.628519,0.005098,0.682052,-0.005098,-0.627098,0.003162,-0.003162,0.638826,-0.627467,0.627798,-0.626753,-0.626707,1.272007
2,DMT,26,0.016731,0.002080,0.003764,0.625213,0.003764,0.642059,-0.003764,-0.624686,0.002080,-0.002080,0.638697,-0.623218,0.624926,-0.622929,-0.623699,1.260546
2,DMT,27,0.012947,-0.000007,0.002256,0.631952,0.002256,0.657348,-0.002256,-0.631495,-0.000007,0.000007,0.647978,-0.631982,0.631457,-0.631236,-0.631137,1.273611
2,PCB,0,0.033869,0.009625,0.018393,0.510206,0.018393,0.492659,-0.018393,-0.500755,0.009625,-0.009625,0.523388,-0.502459,0.506416,-0.500096,-0.498603,1.091947
2,PCB,1,0.017925,0.005142,0.007866,0.593755,0.007866,0.590628,-0.007866,-0.592374,0.005142,-0.005142,0.613459,-0.591188,0.593946,-0.590943,-0.591674,1.228268
2,PCB,2,0.018430,0.012944,0.003668,0.538021,0.003668,0.533508,-0.003668,-0.533805,0.012944,-0.012944,0.563393,-0.531444,0.533634,-0.528467,-0.530311,1.105006
2,PCB,3,0.035944,0.007139,0.011697,0.614419,0.011697,0.639755,-0.011697,-0.608226,0.007139,-0.007139,0.623274,-0.609981,0.612741,-0.608236,-0.607168,1.267953
2,PCB,4,0.067278,0.005487,0.013246,0.641689,0.013246,0.687255,-0.013246,-0.640325,0.005487,-0.005487,0.685733,-0.638542,0.640432,-0.638253,-0.639598,1.347017
2,PCB,5,0.038314,0.002665,0.000185,0.646080,0.000185,0.712895,-0.000185,-0.648158,0.002665,-0.002665,0.671962,-0.645712,0.645430,-0.645355,-0.647185,1.321629
2,PCB,6,0.036255,0.007274,-0.000380,0.684390,-0.000380,0.720438,0.000380,-0.685684,0.007274,-0.007274,0.678719,-0.684014,0.685198,-0.684385,-0.686328,1.403608
2,PCB,7,0.044937,0.007747,0.007883,0.690583,0.007883,0.771229,-0.007883,-0.687427,0.007747,-0.007747,0.714444,-0.689132,0.688426,-0.686995,-0.686753,1.414395
2,PCB,8,0.026459,0.005804,0.008380,0.622880,0.008380,0.654485,-0.008380,-0.617891,0.005804,-0.005804,0.644650,-0.620310,0.623807,-0.620497,-0.618801,1.274223
2,PCB,9,0.031555,0.006104,0.003849,0.520984,0.003849,0.561273,-0.003849,-0.517964,0.006104,-0.006104,0.540809,-0.518106,0.522364,-0.519636,-0.519653,1.094394
2,PCB,10,0.039825,0.005561,0.007188,0.605095,0.007188,0.678791,-0.007188,-0.599275,0.005561,-0.005561,0.641195,-0.601391,0.605228,-0.601928,-0.600565,1.247035
2,PCB,11,0.040304,0.005234,-0.000823,0.660940,-0.000823,0.702227,0.000823,-0.660947,0.005234,-0.005234,0.692204,-0.659918,0.660877,-0.658840,-0.660442,1.345730
2,PCB,12,0.031836,0.006680,0.010879,0.618667,0.010879,0.646453,-0.010879,-0.611622,0.006680,-0.006680,0.645563,-0.613339,0.618007,-0.612991,-0.611641,1.267296
2,PCB,13,0.011791,0.006578,0.010757,0.554768,0.010757,0.591120,-0.010757,-0.545992,0.006578,-0.006578,0.565693,-0.548183,0.553917,-0.547595,-0.545893,1.148083
2,PCB,14,0.012677,0.001081,0.008041,0.584631,0.008041,0.614527,-0.008041,-0.579372,0.001081,-0.001081,0.619051,-0.583865,0.584799,-0.583750,-0.579410,1.213860
2,PCB,15,0.049523,0.008028,0.010980,0.631103,0.010980,0.643284,-0.010980,-0.626287,0.008028,-0.008028,0.684596,-0.626768,0.630747,-0.626239,-0.625684,1.314691
2,PCB,16,0.033334,0.003420,0.004041,0.671616,0.004041,0.683089,-0.004041,-0.670153,0.003420,-0.003420,0.678637,-0.670214,0.672580,-0.670916,-0.671312,1.364732
2,PCB,17,0.040153,0.004790,0.002702,0.695152,0.002702,0.754082,-0.002702,-0.692773,0.004790,-0.004790,0.717794,-0.694249,0.694952,-0.694129,-0.692270,1.410727
2,PCB,18,0.039854,0.005359,0.006053,0.657444,0.006053,0.699067,-0.006053,-0.655749,0.005359,-0.005359,0.688250,-0.655164,0.656643,-0.654547,-0.654786,1.348598
2,PCB,19,0.024923,0.007430,0.012746,0.556416,0.012746,0.586656,-0.012746,-0.548812,0.007430,-0.007430,0.599230,-0.550107,0.555832,-0.549634,-0.548204,1.151221
2,PCB,20,0.021178,0.008996,0.011749,0.600565,0.011749,0.667099,-0.011749,-0.592278,0.008996,-0.008996,0.631287,-0.594019,0.601523,-0.594559,-0.593715,1.229323
2,PCB,21,0.043365,0.003605,0.005586,0.641867,0.005586,0.709639,-0.005586,-0.643042,0.003605,-0.003605,0.685084,-0.641316,0.642737,-0.641937,-0.643268,1.329733
2,PCB,22,0.049753,0.006350,0.007394,0.679342,0.007394,0.785547,-0.007394,-0.673418,0.006350,-0.006350,0.700906,-0.674512,0.677618,-0.672873,-0.673627,1.376265
2,PCB,23,0.023204,0.000440,0.005706,0.631607,0.005706,0.713417,-0.005706,-0.630118,0.000440,-0.000440,0.654507,-0.631601,0.631807,-0.630432,-0.630637,1.280267
2,PCB,24,0.041854,0.006733,0.009348,0.600000,0.009348,0.611144,-0.009348,-0.596215,0.006733,-0.006733,0.616636,-0.596840,0.600879,-0.598746,-0.596994,1.253634
2,PCB,25,0.029189,0.004960,0.005333,0.667369,0.005333,0.716021,-0.005333,-0.664541,0.004960,-0.004960,0.699672,-0.664921,0.666539,-0.664224,-0.664100,1.348133
2,PCB,26,0.015552,0.001553,0.003807,0.629970,0.003807,0.682549,-0.003807,-0.628261,0.001553,-0.001553,0.651200,-0.627270,0.630381,-0.628205,-0.628442,1.272347
2,PCB,27,0.075582,0.006814,0.002317,0.645656,0.002317,0.708089,-0.002317,-0.645866,0.006814,-0.006814,0.668902,-0.645432,0.646021,-0.645451,-0.646325,1.348640
3,DMT,0,0.045118,0.021819,0.012996,0.590246,0.012996,0.699771,-0.012996,-0.570411,0.021819,-0.021819,0.573739,-0.580012,0.589349,-0.578401,-0.572440,1.252908
3,DMT,1,0.018275,0.002374,0.002499,0.614429,0.002499,0.658829,-0.002499,-0.612256,0.002374,-0.002374,0.647715,-0.612757,0.613299,-0.611571,-0.611167,1.247695
3,DMT,2,0.029105,0.010891,0.008956,0.680659,0.008956,0.719800,-0.008956,-0.671823,0.010891,-0.010891,0.710944,-0.674065,0.678834,-0.671770,-0.670022,1.383665
3,DMT,3,0.016637,0.001475,0.002806,0.689294,0.002806,0.732380,-0.002806,-0.688731,0.001475,-0.001475,0.730199,-0.688154,0.689942,-0.688246,-0.689503,1.384815
3,DMT,4,0.025700,0.003331,0.004300,0.627481,0.004300,0.665683,-0.004300,-0.625416,0.003331,-0.003331,0.676857,-0.626070,0.627605,-0.626562,-0.626230,1.289935
3,DMT,5,0.026730,0.007315,0.009612,0.596804,0.009612,0.693875,-0.009612,-0.589801,0.007315,-0.007315,0.646831,-0.591169,0.596964,-0.591112,-0.590586,1.217840
3,DMT,6,0.032581,0.010120,0.006066,0.689992,0.006066,0.690749,-0.006066,-0.685238,0.010120,-0.010120,0.709022,-0.687071,0.689155,-0.686885,-0.684877,1.441061
3,DMT,7,0.011615,0.006545,0.004008,0.690197,0.004008,0.736176,-0.004008,-0.686690,0.006545,-0.006545,0.717346,-0.687929,0.690446,-0.687510,-0.687152,1.402758
3,DMT,8,0.023233,0.004227,0.004884,0.664523,0.004884,0.707379,-0.004884,-0.662822,0.004227,-0.004227,0.696545,-0.661378,0.665852,-0.662939,-0.663718,1.364587
3,DMT,9,0.012779,0.002558,0.003530,0.594527,0.003530,0.644120,-0.003530,-0.593076,0.002558,-0.002558,0.622603,-0.594217,0.593440,-0.592897,-0.592145,1.210902
3,DMT,10,0.017672,0.007519,0.002281,0.614466,0.002281,0.675032,-0.002281,-0.611430,0.007519,-0.007519,0.625942,-0.611053,0.614813,-0.611798,-0.612735,1.250881
3,DMT,11,0.017225,-0.000083,0.000972,0.579475,0.000972,0.664115,-0.000972,-0.580520,-0.000083,0.000083,0.612979,-0.580779,0.578946,-0.580225,-0.579529,1.192247
3,DMT,12,0.014444,0.006934,0.004064,0.579088,0.004064,0.624587,-0.004064,-0.574699,0.006934,-0.006934,0.611746,-0.575478,0.578456,-0.574777,-0.574774,1.182796
3,DMT,13,0.022010,0.006794,0.005247,0.511154,0.005247,0.566312,-0.005247,-0.506290,0.006794,-0.006794,0.546175,-0.507683,0.511080,-0.508057,-0.507203,1.082278
3,DMT,14,0.012967,0.004705,0.003045,0.652135,0.003045,0.705225,-0.003045,-0.649734,0.004705,-0.004705,0.680646,-0.649465,0.652481,-0.649630,-0.650073,1.318642
3,DMT,15,0.018006,0.006420,0.003144,0.584755,0.003144,0.649350,-0.003144,-0.579795,0.006420,-0.006420,0.611290,-0.581981,0.584145,-0.581710,-0.582215,1.206998
3,DMT,16,0.017462,0.007806,0.007313,0.606284,0.007313,0.656280,-0.007313,-0.601116,0.007806,-0.007806,0.637787,-0.599590,0.607204,-0.600662,-0.601689,1.251874
3,DMT,17,0.018105,0.003867,0.003436,0.628992,0.003436,0.720607,-0.003436,-0.627561,0.003867,-0.003867,0.649946,-0.626356,0.629625,-0.627054,-0.627915,1.278101
3,DMT,18,0.011553,-0.001206,0.003644,0.623785,0.003644,0.680996,-0.003644,-0.623975,-0.001206,0.001206,0.651094,-0.623634,0.625133,-0.624829,-0.625302,1.262346
3,DMT,19,0.013245,0.005163,0.007684,0.679777,0.007684,0.747313,-0.007684,-0.673715,0.005163,-0.005163,0.733194,-0.674647,0.680945,-0.675880,-0.675083,1.368228
3,DMT,20,0.012182,0.002081,0.002624,0.632991,0.002624,0.682233,-0.002624,-0.632285,0.002081,-0.002081,0.647972,-0.632579,0.633161,-0.632722,-0.632676,1.284328
3,DMT,21,0.008173,0.005119,0.002003,0.625086,0.002003,0.667915,-0.002003,-0.621056,0.005119,-0.005119,0.668809,-0.621249,0.625170,-0.621814,-0.622805,1.254553
3,DMT,22,0.029658,0.006050,0.009176,0.614205,0.009176,0.625676,-0.009176,-0.610870,0.006050,-0.006050,0.635555,-0.610147,0.615629,-0.610890,-0.611362,1.260742
3,DMT,23,0.023196,0.001437,0.001027,0.592949,0.001027,0.648728,-0.001027,-0.593409,0.001437,-0.001437,0.617532,-0.593138,0.592960,-0.592867,-0.593049,1.221797
3,DMT,24,0.015868,0.003724,0.002772,0.564566,0.002772,0.638910,-0.002772,-0.563171,0.003724,-0.003724,0.613864,-0.563386,0.563573,-0.561886,-0.562487,1.157840
3,DMT,25,0.020531,0.005696,0.007336,0.656684,0.007336,0.720731,-0.007336,-0.651840,0.005696,-0.005696,0.710222,-0.652596,0.656869,-0.652108,-0.651123,1.335214
3,DMT,26,0.011210,0.002526,0.002748,0.686231,0.002748,0.728237,-0.002748,-0.684287,0.002526,-0.002526,0.719216,-0.684946,0.686402,-0.684955,-0.684255,1.373860
3,DMT,27,0.014180,0.004896,0.005296,0.662202,0.005296,0.676411,-0.005296,-0.658120,0.004896,-0.004896,0.688843,-0.657334,0.663139,-0.658328,-0.659283,1.338637
3,PCB,0,0.060137,0.011547,0.008582,0.679100,0.008582,0.664846,-0.008582,-0.676597,0.011547,-0.011547,0.698495,-0.677239,0.677048,-0.674643,-0.674049,1.435752
3,PCB,1,0.038069,0.011338,0.009674,0.593221,0.009674,0.583951,-0.009674,-0.588667,0.011338,-0.011338,0.611442,-0.589085,0.594201,-0.590123,-0.588883,1.253475
3,PCB,2,0.017782,0.006959,0.002615,0.591091,0.002615,0.636675,-0.002615,-0.587431,0.006959,-0.006959,0.650533,-0.587942,0.592022,-0.589461,-0.588871,1.208517
3,PCB,3,0.039203,0.014745,0.005061,0.730272,0.005061,0.695167,-0.005061,-0.725212,0.014745,-0.014745,0.766319,-0.726489,0.728365,-0.725748,-0.723613,1.491195
3,PCB,4,0.030822,0.014067,0.016751,0.496032,0.016751,0.535482,-0.016751,-0.486502,0.014067,-0.014067,0.548463,-0.485589,0.495972,-0.485640,-0.485957,1.070369
3,PCB,5,0.046246,0.007396,0.002124,0.700611,0.002124,0.766670,-0.002124,-0.699927,0.007396,-0.007396,0.797710,-0.700953,0.699826,-0.699243,-0.699394,1.428977
3,PCB,6,0.021897,0.003501,0.005794,0.597627,0.005794,0.621557,-0.005794,-0.594499,0.003501,-0.003501,0.625027,-0.595679,0.596342,-0.593966,-0.591823,1.238535
3,PCB,7,0.020748,0.007792,0.005564,0.552476,0.005564,0.637726,-0.005564,-0.548103,0.007792,-0.007792,0.602198,-0.549215,0.550915,-0.549032,-0.548228,1.143694
3,PCB,8,0.028623,0.003921,0.005780,0.530925,0.005780,0.591108,-0.005780,-0.529200,0.003921,-0.003921,0.598617,-0.529010,0.534012,-0.531219,-0.531385,1.143629
3,PCB,9,0.006227,0.004280,0.004631,0.629916,0.004631,0.673929,-0.004631,-0.626453,0.004280,-0.004280,0.672228,-0.626897,0.630538,-0.627746,-0.627140,1.278969
3,PCB,10,0.018321,0.005043,0.001332,0.626732,0.001332,0.685659,-0.001332,-0.623760,0.005043,-0.005043,0.669338,-0.624879,0.624858,-0.622233,-0.621714,1.277952
3,PCB,11,0.016391,0.005635,0.001755,0.625485,0.001755,0.669913,-0.001755,-0.622966,0.005635,-0.005635,0.655018,-0.623605,0.625536,-0.623452,-0.622255,1.277670
3,PCB,12,0.021305,0.005406,0.002947,0.641867,0.002947,0.678296,-0.002947,-0.638045,0.005406,-0.005406,0.679387,-0.639313,0.642032,-0.639473,-0.638880,1.327897
3,PCB,13,0.023982,0.005550,0.005175,0.714862,0.005175,0.791259,-0.005175,-0.711329,0.005550,-0.005550,0.783474,-0.711838,0.714761,-0.711110,-0.710881,1.442683
3,PCB,14,0.022151,0.004707,0.004017,0.757668,0.004017,0.852888,-0.004017,-0.754796,0.004707,-0.004707,0.816583,-0.754669,0.755835,-0.752991,-0.752971,1.526667
3,PCB,15,0.023949,0.004624,0.002126,0.718938,0.002126,0.814573,-0.002126,-0.716694,0.004624,-0.004624,0.794530,-0.716757,0.718606,-0.716060,-0.716380,1.453021
3,PCB,16,0.011814,0.000319,0.003684,0.650093,0.003684,0.681755,-0.003684,-0.649046,0.000319,-0.000319,0.688992,-0.648313,0.650703,-0.648967,-0.650002,1.309417
3,PCB,17,0.016578,0.001521,0.002983,0.638442,0.002983,0.674752,-0.002983,-0.638016,0.001521,-0.001521,0.664186,-0.637448,0.638064,-0.637030,-0.637326,1.289009
3,PCB,18,0.017108,-0.000785,0.002068,0.534232,0.002068,0.610150,-0.002068,-0.534716,-0.000785,0.000785,0.600977,-0.533829,0.534139,-0.534386,-0.535065,1.094401
3,PCB,19,0.024423,0.006268,0.008589,0.631000,0.008589,0.710415,-0.008589,-0.627202,0.006268,-0.006268,0.712222,-0.625588,0.632696,-0.628395,-0.629977,1.287107
3,PCB,20,0.041341,0.002948,0.000916,0.717687,0.000916,0.757248,-0.000916,-0.719195,0.002948,-0.002948,0.770437,-0.718629,0.716873,-0.717522,-0.718231,1.463960
3,PCB,21,0.015106,0.002803,0.000905,0.675043,0.000905,0.739954,-0.000905,-0.674227,0.002803,-0.002803,0.743229,-0.673245,0.674753,-0.673437,-0.673844,1.360083
3,PCB,22,0.015142,0.001741,0.003088,0.617649,0.003088,0.654454,-0.003088,-0.616675,0.001741,-0.001741,0.673544,-0.616226,0.618712,-0.617741,-0.618482,1.261546
3,PCB,23,0.016987,0.004585,0.002842,0.603439,0.002842,0.655490,-0.002842,-0.601076,0.004585,-0.004585,0.648811,-0.601370,0.604317,-0.602196,-0.601706,1.219885
3,PCB,24,0.014914,0.005914,0.002540,0.683767,0.002540,0.739014,-0.002540,-0.680356,0.005914,-0.005914,0.720022,-0.680444,0.683503,-0.680021,-0.679922,1.381703
3,PCB,25,0.030074,0.001804,0.002787,0.641064,0.002787,0.684007,-0.002787,-0.641724,0.001804,-0.001804,0.706768,-0.641780,0.641546,-0.641488,-0.641955,1.336983
3,PCB,26,0.011498,0.005291,0.003150,0.591241,0.003150,0.655811,-0.003150,-0.589157,0.005291,-0.005291,0.656610,-0.587848,0.590736,-0.587339,-0.588785,1.211588
3,PCB,27,0.013467,0.005601,0.004965,0.724175,0.004965,0.743390,-0.004965,-0.719581,0.005601,-0.005601,0.710033,-0.719997,0.723035,-0.719275,-0.718713,1.459784
4,DMT,0,0.014670,0.005694,0.003935,0.685760,0.003935,0.741819,-0.003935,-0.681095,0.005694,-0.005694,0.730860,-0.681687,0.686482,-0.682287,-0.682240,1.391184
4,DMT,1,0.021492,0.006000,0.005535,0.627944,0.005535,0.667906,-0.005535,-0.622370,0.006000,-0.006000,0.630168,-0.622739,0.629080,-0.623806,-0.624828,1.290854
4,DMT,2,0.022839,0.004567,0.006215,0.589238,0.006215,0.620041,-0.006215,-0.588315,0.004567,-0.004567,0.617639,-0.587128,0.589605,-0.587197,-0.588711,1.212400
4,DMT,3,0.020359,0.003953,0.007917,0.625339,0.007917,0.680127,-0.007917,-0.622400,0.003953,-0.003953,0.655676,-0.620911,0.624751,-0.620402,-0.620982,1.266976
4,DMT,4,0.018940,0.000642,0.004038,0.629132,0.004038,0.646812,-0.004038,-0.628114,0.000642,-0.000642,0.638864,-0.629386,0.631374,-0.631311,-0.631171,1.287249
4,DMT,5,0.016984,0.003314,0.000183,0.645411,0.000183,0.702764,-0.000183,-0.644914,0.003314,-0.003314,0.686494,-0.645060,0.647088,-0.646802,-0.646602,1.306311
4,DMT,6,0.009986,0.007797,0.003138,0.644518,0.003138,0.669923,-0.003138,-0.639870,0.007797,-0.007797,0.664821,-0.640119,0.643989,-0.639553,-0.639389,1.296779
4,DMT,7,0.026275,0.005602,0.002455,0.713762,0.002455,0.737925,-0.002455,-0.715593,0.005602,-0.005602,0.714904,-0.713741,0.712202,-0.712166,-0.714093,1.447135
4,DMT,8,0.048349,0.005449,0.006077,0.808542,0.006077,0.808076,-0.006077,-0.813564,0.005449,-0.005449,0.815039,-0.809739,0.808169,-0.809290,-0.812418,1.654246
4,DMT,9,0.012835,0.002068,0.002938,0.567587,0.002938,0.598550,-0.002938,-0.568004,0.002068,-0.002068,0.582703,-0.567071,0.566497,-0.565184,-0.566144,1.156688
4,DMT,10,0.013204,0.006560,0.003114,0.553058,0.003114,0.605276,-0.003114,-0.549125,0.006560,-0.006560,0.578986,-0.549808,0.552661,-0.549133,-0.549552,1.128263
4,DMT,11,0.016407,0.007768,0.001429,0.500336,0.001429,0.540036,-0.001429,-0.496486,0.007768,-0.007768,0.532789,-0.499336,0.501414,-0.499293,-0.498613,1.036992
4,DMT,12,0.056546,0.027046,0.007477,0.349550,0.007477,0.427145,-0.007477,-0.336513,0.027046,-0.027046,0.386050,-0.344478,0.348566,-0.344714,-0.337461,0.812349
4,DMT,13,0.024588,0.004418,0.005500,0.620802,0.005500,0.672549,-0.005500,-0.619057,0.004418,-0.004418,0.647290,-0.619297,0.620489,-0.618913,-0.617422,1.263874
4,DMT,14,0.020213,0.003878,0.005741,0.611106,0.005741,0.647976,-0.005741,-0.606455,0.003878,-0.003878,0.649168,-0.607961,0.611544,-0.608487,-0.607983,1.243702
4,DMT,15,0.017375,0.001962,0.002769,0.589484,0.002769,0.641124,-0.002769,-0.590219,0.001962,-0.001962,0.617368,-0.589286,0.589125,-0.588313,-0.588981,1.211425
4,DMT,16,0.017765,0.003935,0.004160,0.605764,0.004160,0.657257,-0.004160,-0.603697,0.003935,-0.003935,0.632936,-0.603156,0.605138,-0.603072,-0.603086,1.234357
4,DMT,17,0.010902,0.006446,0.005605,0.565829,0.005605,0.589565,-0.005605,-0.559968,0.006446,-0.006446,0.593227,-0.560743,0.565372,-0.560480,-0.559424,1.148286
4,DMT,18,0.014737,0.001126,0.002319,0.625815,0.002319,0.673988,-0.002319,-0.624184,0.001126,-0.001126,0.655009,-0.625082,0.624726,-0.623582,-0.623244,1.263746
4,DMT,19,0.034335,0.016899,0.015894,0.533451,0.015894,0.620347,-0.015894,-0.519510,0.016899,-0.016899,0.565379,-0.520629,0.533170,-0.520314,-0.520465,1.121544
4,DMT,20,0.018896,0.007958,0.006168,0.682376,0.006168,0.687609,-0.006168,-0.677315,0.007958,-0.007958,0.717725,-0.678794,0.683495,-0.679944,-0.678241,1.387497
4,DMT,21,0.031205,0.005841,0.003925,0.715527,0.003925,0.774271,-0.003925,-0.713892,0.005841,-0.005841,0.742136,-0.713932,0.715526,-0.713731,-0.714006,1.448686
4,DMT,22,0.020128,0.000528,0.003366,0.657218,0.003366,0.697768,-0.003366,-0.656469,0.000528,-0.000528,0.674443,-0.656351,0.657855,-0.656707,-0.656189,1.331720
4,DMT,23,0.014867,0.001301,0.006752,0.612142,0.006752,0.650139,-0.006752,-0.609760,0.001301,-0.001301,0.675907,-0.608858,0.612736,-0.609635,-0.609382,1.245731
4,DMT,24,0.013491,0.006589,0.006716,0.667749,0.006716,0.690522,-0.006716,-0.662579,0.006589,-0.006589,0.707557,-0.662507,0.667824,-0.663046,-0.662872,1.339443
4,DMT,25,0.023596,0.010048,0.015233,0.423567,0.015233,0.502981,-0.015233,-0.410816,0.010048,-0.010048,0.508890,-0.411246,0.422449,-0.410932,-0.410133,0.897084
4,DMT,26,0.014378,0.007716,0.008605,0.452519,0.008605,0.524361,-0.008605,-0.440758,0.007716,-0.007716,0.498364,-0.443423,0.451057,-0.441898,-0.441653,0.946610
4,DMT,27,0.012384,0.003992,0.001725,0.704500,0.001725,0.771421,-0.001725,-0.702441,0.003992,-0.003992,0.718302,-0.703115,0.704392,-0.702918,-0.703502,1.429389
4,PCB,0,0.016638,0.005084,0.003284,0.598693,0.003284,0.628251,-0.003284,-0.596383,0.005084,-0.005084,0.630531,-0.596051,0.597323,-0.594821,-0.595473,1.218940
4,PCB,1,0.028428,0.001757,0.005185,0.671401,0.005185,0.704697,-0.005185,-0.669875,0.001757,-0.001757,0.706552,-0.669562,0.672227,-0.670221,-0.670814,1.366191
4,PCB,2,0.026248,0.004528,0.003470,0.633785,0.003470,0.663574,-0.003470,-0.632778,0.004528,-0.004528,0.657833,-0.632066,0.633758,-0.631801,-0.632680,1.295413
4,PCB,3,0.032133,0.007026,0.004587,0.636356,0.004587,0.656693,-0.004587,-0.635574,0.007026,-0.007026,0.664318,-0.634088,0.636815,-0.634957,-0.636426,1.301468
4,PCB,4,0.032865,0.007312,0.005146,0.690837,0.005146,0.772730,-0.005146,-0.691247,0.007312,-0.007312,0.722130,-0.690883,0.691530,-0.690987,-0.691931,1.415880
4,PCB,5,0.036511,0.004804,0.003431,0.656345,0.003431,0.750792,-0.003431,-0.655895,0.004804,-0.004804,0.724251,-0.654776,0.655942,-0.654338,-0.656876,1.346527
4,PCB,6,0.035905,0.007453,0.008860,0.649911,0.008860,0.655129,-0.008860,-0.648135,0.007453,-0.007453,0.662462,-0.648039,0.649252,-0.648025,-0.647459,1.337103
4,PCB,7,0.041301,0.014714,0.006150,0.619117,0.006150,0.654902,-0.006150,-0.611314,0.014714,-0.014714,0.615760,-0.611537,0.618689,-0.610699,-0.612720,1.292737
4,PCB,8,0.025783,0.006430,0.002660,0.577540,0.002660,0.597778,-0.002660,-0.576573,0.006430,-0.006430,0.625269,-0.575982,0.579569,-0.578019,-0.577973,1.199499
4,PCB,9,0.014021,0.003929,0.004406,0.536453,0.004406,0.574062,-0.004406,-0.534711,0.003929,-0.003929,0.541881,-0.533656,0.536656,-0.533534,-0.535326,1.096382
4,PCB,10,0.021714,0.009174,0.004153,0.631992,0.004153,0.643853,-0.004153,-0.630865,0.009174,-0.009174,0.651837,-0.627858,0.633318,-0.628959,-0.631637,1.288386
4,PCB,11,0.022809,0.007555,0.011436,0.596474,0.011436,0.600308,-0.011436,-0.589960,0.007555,-0.007555,0.626764,-0.590022,0.594120,-0.588369,-0.587507,1.219568
4,PCB,12,0.021526,0.013752,0.007983,0.546240,0.007983,0.553599,-0.007983,-0.535791,0.013752,-0.013752,0.581914,-0.535936,0.546802,-0.536643,-0.536730,1.145303
4,PCB,13,0.029955,0.007342,0.006660,0.635019,0.006660,0.643669,-0.006660,-0.631100,0.007342,-0.007342,0.663049,-0.631836,0.634303,-0.631481,-0.629968,1.298578
4,PCB,14,0.034139,0.006535,0.009032,0.632021,0.009032,0.654682,-0.009032,-0.626902,0.006535,-0.006535,0.642566,-0.629199,0.629558,-0.627016,-0.625145,1.287778
4,PCB,15,0.023072,0.003471,0.004400,0.683552,0.004400,0.716424,-0.004400,-0.679544,0.003471,-0.003471,0.731970,-0.681232,0.683881,-0.682153,-0.679605,1.389336
4,PCB,16,0.024907,0.002916,0.006281,0.682738,0.006281,0.767561,-0.006281,-0.677322,0.002916,-0.002916,0.720324,-0.678023,0.680139,-0.675427,-0.675343,1.381629
4,PCB,17,0.019543,0.009202,0.005483,0.574051,0.005483,0.615356,-0.005483,-0.568321,0.009202,-0.009202,0.585419,-0.569179,0.574540,-0.569902,-0.569344,1.178327
4,PCB,18,0.030750,0.006034,0.007221,0.603584,0.007221,0.698262,-0.007221,-0.598622,0.006034,-0.006034,0.689404,-0.598309,0.603686,-0.598768,-0.599378,1.238029
4,PCB,19,0.020045,0.003919,0.003039,0.577283,0.003039,0.626590,-0.003039,-0.574418,0.003919,-0.003919,0.605970,-0.576222,0.577228,-0.576042,-0.574088,1.186507
4,PCB,20,0.016570,0.001492,0.002551,0.667626,0.002551,0.723266,-0.002551,-0.665212,0.001492,-0.001492,0.708774,-0.666315,0.667459,-0.665660,-0.665297,1.353357
4,PCB,21,0.014295,0.008413,0.010301,0.616266,0.010301,0.643737,-0.010301,-0.606521,0.008413,-0.008413,0.682934,-0.607668,0.616642,-0.608047,-0.607080,1.259411
4,PCB,22,0.020044,0.004904,0.009007,0.641439,0.009007,0.682790,-0.009007,-0.636132,0.004904,-0.004904,0.685749,-0.635965,0.638898,-0.633906,-0.632756,1.299883
4,PCB,23,0.026745,0.012024,0.005661,0.581592,0.005661,0.607325,-0.005661,-0.575263,0.012024,-0.012024,0.586929,-0.577451,0.581558,-0.577239,-0.575315,1.213370
