# script=01_synergy_timecourse.py variant=ts_demean regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=60 placebo_fit_trs=na seed=20261120 git=f3b435d
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
2,DMT,11,0.024858,0.023001,0.021862,0.535900,0.021856,0.585455,-0.021852,-0.505619,0.022995,-0.022993,0.572624,-0.506543,0.535285,-0.505084,-0.506169,1.086887
2,DMT,12,0.025439,0.022246,0.024051,0.533806,0.024070,0.589182,-0.023968,-0.502309,0.022206,-0.022200,0.581107,-0.503288,0.533261,-0.502071,-0.501660,1.084669
2,DMT,13,0.026356,0.020187,0.023564,0.563099,0.023551,0.612792,-0.023551,-0.532786,0.020219,-0.020143,0.612858,-0.533657,0.562748,-0.532710,-0.532995,1.142225
2,PCB,0,0.035447,0.029193,0.036008,0.472609,0.035895,0.497522,-0.035592,-0.435545,0.029188,-0.029162,0.521175,-0.433573,0.472711,-0.435143,-0.434784,1.002729
2,PCB,1,0.034742,0.031064,0.031158,0.499926,0.031106,0.534043,-0.031026,-0.459956,0.030977,-0.030847,0.531210,-0.459989,0.497672,-0.460018,-0.457032,1.023450
2,PCB,2,0.057058,0.024633,0.027954,0.584240,0.027895,0.648741,-0.027748,-0.559519,0.024638,-0.024629,0.634110,-0.556851,0.584974,-0.558475,-0.560393,1.215467
2,PCB,3,0.054525,0.025190,0.020173,0.608151,0.020166,0.711095,-0.020157,-0.584539,0.025150,-0.025139,0.655929,-0.586229,0.607664,-0.583257,-0.586749,1.253308
2,PCB,4,0.040050,0.031790,0.027074,0.500027,0.027040,0.538043,-0.026972,-0.467441,0.031766,-0.031766,0.530743,-0.469258,0.499335,-0.468335,-0.468507,1.051050
2,PCB,5,0.050730,0.027684,0.024426,0.562748,0.024420,0.643278,-0.024405,-0.532866,0.027697,-0.027661,0.619643,-0.535135,0.563706,-0.532851,-0.534889,1.156296
2,PCB,6,0.033109,0.028535,0.032871,0.516377,0.032892,0.546204,-0.032791,-0.473695,0.028535,-0.028535,0.537554,-0.476642,0.514696,-0.473964,-0.474291,1.058133
2,PCB,7,0.041692,0.022031,0.026793,0.554530,0.026782,0.589884,-0.026701,-0.527612,0.022057,-0.022005,0.618495,-0.531494,0.552945,-0.530052,-0.523517,1.163994
2,PCB,8,0.045853,0.022532,0.020700,0.623013,0.020697,0.689227,-0.020695,-0.599937,0.022525,-0.022519,0.674700,-0.599772,0.622536,-0.599507,-0.600103,1.273941
2,PCB,9,0.042900,0.024244,0.027593,0.551360,0.027586,0.598015,-0.027542,-0.524246,0.024229,-0.024181,0.603223,-0.525452,0.550131,-0.523026,-0.522958,1.137925
2,PCB,10,0.043034,0.022845,0.028173,0.567851,0.028208,0.628482,-0.028163,-0.539323,0.022849,-0.022816,0.617742,-0.542629,0.569133,-0.541612,-0.542569,1.175879
2,PCB,11,0.050742,0.024695,0.023056,0.602025,0.023062,0.721346,-0.023034,-0.570301,0.024686,-0.024686,0.645594,-0.573409,0.599656,-0.568512,-0.573243,1.218723
2,PCB,12,0.046945,0.025099,0.024749,0.566791,0.024753,0.618746,-0.024724,-0.542726,0.025115,-0.025068,0.617133,-0.541661,0.566671,-0.540615,-0.542295,1.179420
2,PCB,13,0.050604,0.025928,0.026113,0.585599,0.026117,0.651030,-0.026098,-0.558746,0.025952,-0.025921,0.614658,-0.558437,0.585139,-0.556875,-0.558579,1.210815
3,DMT,0,0.041610,0.035557,0.028469,0.545042,0.028475,0.621949,-0.028448,-0.496961,0.035565,-0.035548,0.561437,-0.507895,0.546845,-0.505965,-0.505249,1.129800
3,DMT,1,0.039092,0.025757,0.022706,0.595313,0.022706,0.666779,-0.022706,-0.565354,0.025751,-0.025751,0.658606,-0.566946,0.594966,-0.565358,-0.566470,1.210590
3,DMT,2,0.041053,0.020986,0.023642,0.561257,0.023648,0.642032,-0.023639,-0.536003,0.020991,-0.020963,0.624634,-0.537140,0.561416,-0.536629,-0.536828,1.160147
3,DMT,3,0.038337,0.027728,0.023746,0.609518,0.023758,0.652319,-0.023716,-0.577985,0.027728,-0.027728,0.654369,-0.579660,0.609480,-0.579924,-0.577720,1.263532
3,DMT,4,0.032965,0.024837,0.023285,0.530221,0.023302,0.600091,-0.023274,-0.501577,0.024839,-0.024837,0.587111,-0.502489,0.530627,-0.501995,-0.503563,1.099585
3,DMT,5,0.026522,0.022079,0.021393,0.539904,0.021362,0.616907,-0.021360,-0.510386,0.022074,-0.022071,0.568427,-0.512780,0.539757,-0.511355,-0.514307,1.112274
3,DMT,6,0.031285,0.025066,0.021985,0.480216,0.021949,0.556515,-0.021943,-0.451861,0.025072,-0.025010,0.541880,-0.452647,0.479501,-0.451744,-0.451636,1.013096
3,DMT,7,0.029412,0.023231,0.021180,0.532597,0.021190,0.601955,-0.021162,-0.500047,0.023244,-0.023215,0.583048,-0.503485,0.531907,-0.502746,-0.502994,1.091874
3,DMT,8,0.033373,0.024545,0.024339,0.547054,0.024347,0.637465,-0.024293,-0.513750,0.024552,-0.024521,0.593189,-0.514992,0.547389,-0.512419,-0.517492,1.118685
3,DMT,9,0.031613,0.021405,0.023570,0.574567,0.023582,0.655730,-0.023559,-0.544668,0.021405,-0.021405,0.633164,-0.543456,0.575408,-0.544218,-0.545654,1.158212
3,DMT,10,0.026835,0.021717,0.023575,0.549104,0.023582,0.612095,-0.023575,-0.514482,0.021716,-0.021713,0.592400,-0.518468,0.548580,-0.516127,-0.516334,1.108939
3,DMT,11,0.036344,0.022364,0.026111,0.531290,0.026111,0.592919,-0.026111,-0.502628,0.022369,-0.022357,0.582394,-0.504000,0.530775,-0.502818,-0.502546,1.094276
3,DMT,12,0.034901,0.023720,0.023687,0.538452,0.023683,0.621766,-0.023672,-0.509246,0.023726,-0.023714,0.600405,-0.510786,0.537335,-0.508402,-0.509317,1.109462
3,DMT,13,0.034074,0.023084,0.020340,0.590702,0.020340,0.639151,-0.020340,-0.564427,0.023084,-0.023084,0.644978,-0.564020,0.590408,-0.563912,-0.563842,1.199997
3,PCB,0,0.070710,0.035149,0.032039,0.532166,0.032001,0.560057,-0.031954,-0.506963,0.035125,-0.035119,0.585120,-0.506188,0.533640,-0.508408,-0.507277,1.145283
3,PCB,1,0.040626,0.030109,0.020827,0.579391,0.020815,0.613263,-0.020815,-0.547786,0.030120,-0.030109,0.650052,-0.549001,0.579076,-0.547350,-0.549137,1.181612
3,PCB,2,0.051956,0.029127,0.026430,0.544014,0.026345,0.599064,-0.026227,-0.515192,0.029052,-0.029043,0.615359,-0.516226,0.543563,-0.513497,-0.514290,1.141956
3,PCB,3,0.033888,0.024977,0.024013,0.510096,0.023994,0.577202,-0.023986,-0.479471,0.024967,-0.024952,0.564069,-0.481137,0.509693,-0.481258,-0.478496,1.062506
3,PCB,4,0.033800,0.026582,0.029473,0.497301,0.029447,0.561041,-0.029443,-0.461265,0.026583,-0.026535,0.561934,-0.460880,0.498079,-0.459722,-0.463359,1.048713
3,PCB,5,0.029547,0.025151,0.022973,0.542096,0.022979,0.612158,-0.022970,-0.507665,0.025137,-0.025117,0.593282,-0.510465,0.540553,-0.509363,-0.507299,1.109040
3,PCB,6,0.036712,0.021144,0.020072,0.621115,0.020072,0.697735,-0.020072,-0.593845,0.021131,-0.021110,0.684436,-0.595931,0.621792,-0.595705,-0.594819,1.277235
3,PCB,7,0.047009,0.023914,0.021693,0.665399,0.021693,0.755614,-0.021693,-0.636942,0.023907,-0.023907,0.729803,-0.637787,0.665838,-0.637580,-0.638646,1.349389
3,PCB,8,0.027356,0.021440,0.020755,0.573084,0.020755,0.623618,-0.020755,-0.545424,0.021440,-0.021440,0.627298,-0.543615,0.572782,-0.544299,-0.545088,1.158619
3,PCB,9,0.033337,0.024694,0.028063,0.527644,0.028059,0.602797,-0.028048,-0.490527,0.024656,-0.024630,0.594114,-0.488818,0.528457,-0.491353,-0.492122,1.069833
3,PCB,10,0.041262,0.026190,0.023440,0.626900,0.023432,0.690751,-0.023391,-0.597384,0.026208,-0.026145,0.695513,-0.597523,0.627413,-0.597882,-0.597234,1.273714
3,PCB,11,0.026702,0.021602,0.020740,0.552540,0.020740,0.609917,-0.020740,-0.523778,0.021602,-0.021602,0.612197,-0.523959,0.553835,-0.525185,-0.524853,1.124236
3,PCB,12,0.036944,0.024643,0.022172,0.599235,0.022170,0.658310,-0.022146,-0.573818,0.024657,-0.024593,0.658121,-0.573972,0.600181,-0.573240,-0.574061,1.235476
3,PCB,13,0.030282,0.022821,0.020361,0.588435,0.020353,0.655870,-0.020349,-0.558957,0.022809,-0.022786,0.641183,-0.558692,0.588635,-0.559064,-0.559715,1.197741
4,DMT,0,0.031596,0.023848,0.023822,0.595274,0.023837,0.651623,-0.023822,-0.560779,0.023848,-0.023848,0.633774,-0.560666,0.594833,-0.559277,-0.562134,1.213258
4,DMT,1,0.036110,0.026384,0.027032,0.537464,0.027048,0.602195,-0.026898,-0.504876,0.026383,-0.026306,0.582729,-0.505332,0.537242,-0.504222,-0.505659,1.097679
4,DMT,2,0.030239,0.021429,0.019017,0.571866,0.019010,0.640095,-0.019004,-0.546356,0.021440,-0.021426,0.625037,-0.546691,0.572023,-0.545059,-0.547710,1.168977
4,DMT,3,0.032420,0.025436,0.018769,0.595677,0.018759,0.657636,-0.018759,-0.568001,0.025444,-0.025436,0.637211,-0.566791,0.595233,-0.567022,-0.566634,1.202910
4,DMT,4,0.055611,0.029900,0.038685,0.549422,0.038688,0.607889,-0.038614,-0.514212,0.029893,-0.029893,0.597656,-0.513500,0.547626,-0.511727,-0.513913,1.130340
4,DMT,5,0.021138,0.026912,0.020076,0.443706,0.020082,0.494295,-0.020072,-0.407826,0.026889,-0.026887,0.482338,-0.412976,0.444008,-0.412347,-0.410983,0.914810
4,DMT,6,0.047591,0.047612,0.031730,0.460469,0.031730,0.519164,-0.031543,-0.415039,0.047646,-0.047350,0.497297,-0.420966,0.460646,-0.419480,-0.417327,0.983059
4,DMT,7,0.028311,0.021356,0.021704,0.544719,0.021689,0.599388,-0.021683,-0.517351,0.021374,-0.021356,0.588805,-0.516971,0.544511,-0.516336,-0.517112,1.114985
4,DMT,8,0.025440,0.021926,0.021114,0.500420,0.021098,0.566520,-0.021094,-0.473474,0.021923,-0.021922,0.554757,-0.471668,0.500445,-0.472685,-0.473644,1.026383
4,DMT,9,0.039970,0.026127,0.025140,0.519187,0.025136,0.593909,-0.025120,-0.487280,0.026125,-0.026125,0.563938,-0.489281,0.518760,-0.487391,-0.488323,1.076711
4,DMT,10,0.044300,0.027072,0.024245,0.619881,0.024253,0.672667,-0.024240,-0.589018,0.027072,-0.027067,0.673378,-0.590358,0.619566,-0.589573,-0.590411,1.256950
4,DMT,11,0.032292,0.021359,0.024452,0.558912,0.024468,0.622897,-0.024442,-0.531933,0.021369,-0.021351,0.615962,-0.530533,0.559678,-0.530227,-0.531958,1.141627
4,DMT,12,0.033455,0.024833,0.025762,0.523393,0.025750,0.572683,-0.025741,-0.491034,0.024833,-0.024833,0.582121,-0.488936,0.522501,-0.490251,-0.490912,1.073861
4,DMT,13,0.028170,0.024527,0.024952,0.512984,0.024957,0.600622,-0.024942,-0.476106,0.024487,-0.024476,0.555100,-0.480046,0.512218,-0.476789,-0.480019,1.064268
4,PCB,0,0.030988,0.023454,0.023239,0.568529,0.023248,0.621744,-0.023210,-0.537304,0.023450,-0.023441,0.613676,-0.536681,0.570884,-0.539749,-0.539332,1.162769
4,PCB,1,0.046621,0.029005,0.022200,0.565483,0.022214,0.617339,-0.022188,-0.540169,0.029012,-0.028950,0.618303,-0.538725,0.567111,-0.539371,-0.539670,1.172046
4,PCB,2,0.060145,0.029835,0.024688,0.594065,0.024691,0.699376,-0.024677,-0.567593,0.029840,-0.029815,0.657707,-0.565051,0.592935,-0.563097,-0.566695,1.223556
4,PCB,3,0.055489,0.029667,0.027226,0.539537,0.027210,0.590592,-0.027196,-0.511071,0.029683,-0.029663,0.585704,-0.510655,0.540062,-0.511660,-0.510489,1.125533
4,PCB,4,0.029668,0.027970,0.027428,0.457795,0.027445,0.485411,-0.027411,-0.423925,0.027978,-0.027946,0.503099,-0.421819,0.456807,-0.422164,-0.423327,0.945768
4,PCB,5,0.034749,0.027648,0.027343,0.535684,0.027314,0.558772,-0.027172,-0.503731,0.027688,-0.027630,0.585622,-0.501010,0.536314,-0.504348,-0.503346,1.103679
4,PCB,6,0.042330,0.032252,0.024971,0.504891,0.024958,0.544615,-0.024940,-0.473640,0.032295,-0.031989,0.568433,-0.472871,0.504203,-0.473877,-0.471937,1.061811
4,PCB,7,0.043671,0.025858,0.026719,0.575601,0.026725,0.633855,-0.026719,-0.543660,0.025858,-0.025858,0.627268,-0.547169,0.575871,-0.547063,-0.545443,1.183896
