# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=placebo window_trs=na placebo_fit_trs=420 seed=20261120 git=553e919
subject,condition,bin,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
1,PCB,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,PCB,14,0.013655,-0.005030,-0.005844,0.664689,-0.005844,0.680176,0.005844,-0.674327,-0.005030,0.005030,0.668099,-0.676209,0.666585,-0.675896,-0.675751,1.343645
1,PCB,15,0.019897,-0.004267,-0.006193,0.650094,-0.006193,0.686711,0.006193,-0.660264,-0.004267,0.004267,0.691389,-0.660528,0.651499,-0.661124,-0.661433,1.337650
1,PCB,16,0.019599,-0.004856,-0.006411,0.706001,-0.006411,0.736683,0.006411,-0.719887,-0.004856,0.004856,0.665984,-0.719456,0.707676,-0.718614,-0.721958,1.434380
1,PCB,17,0.004920,-0.007955,-0.008019,0.752253,-0.008019,0.800105,0.008019,-0.761362,-0.007955,0.007955,0.754362,-0.762067,0.753976,-0.762829,-0.764126,1.516506
1,PCB,18,-0.003766,-0.010438,-0.013637,0.708973,-0.013637,0.761735,0.013637,-0.722416,-0.010438,0.010438,0.686390,-0.722862,0.710614,-0.722165,-0.726034,1.437511
1,PCB,19,0.009175,-0.012383,-0.020324,0.698928,-0.020324,0.711407,0.020324,-0.721741,-0.012383,0.012383,0.734119,-0.720595,0.703981,-0.723967,-0.724567,1.420852
1,PCB,20,-0.004411,-0.006779,-0.011003,0.678986,-0.011003,0.714258,0.011003,-0.687693,-0.006779,0.006779,0.678923,-0.685083,0.681341,-0.687240,-0.689054,1.359883
1,PCB,21,0.007871,-0.001116,-0.002638,0.725705,-0.002638,0.798653,0.002638,-0.726647,-0.001116,0.001116,0.733650,-0.727848,0.725724,-0.726398,-0.727703,1.463939
1,PCB,22,0.022734,-0.003884,-0.008862,0.701554,-0.008862,0.728897,0.008862,-0.712260,-0.003884,0.003884,0.669634,-0.717001,0.704700,-0.718837,-0.714782,1.432110
1,PCB,23,0.013680,-0.002101,-0.001936,0.780526,-0.001936,0.802625,0.001936,-0.786318,-0.002101,0.002101,0.733889,-0.791403,0.782143,-0.788149,-0.788642,1.580897
1,PCB,24,0.005810,-0.005788,-0.003876,0.641322,-0.003876,0.701619,0.003876,-0.644310,-0.005788,0.005788,0.703381,-0.646657,0.642251,-0.647083,-0.646367,1.297245
1,PCB,25,0.010117,-0.000996,0.000854,0.667265,0.000854,0.691775,-0.000854,-0.668326,-0.000996,0.000996,0.655201,-0.670147,0.668805,-0.669116,-0.669109,1.338330
1,PCB,26,-0.008948,-0.004175,0.006587,0.645026,0.006587,0.620052,-0.006587,-0.642661,-0.004175,0.004175,0.726955,-0.640934,0.645905,-0.646195,-0.641295,1.303450
1,PCB,27,-0.013512,-0.004917,-0.005540,0.751705,-0.005540,0.766469,0.005540,-0.754945,-0.004917,0.004917,0.732847,-0.755302,0.753451,-0.756598,-0.757427,1.509321
2,DMT,0,0.017912,0.004129,0.002363,0.670881,0.002363,0.679686,-0.002363,-0.670728,0.004129,-0.004129,0.688045,-0.670283,0.669669,-0.669969,-0.669202,1.361965
2,DMT,1,0.035518,0.006244,0.002768,0.667312,0.002768,0.706418,-0.002768,-0.666589,0.006244,-0.006244,0.675758,-0.666523,0.664471,-0.664155,-0.664215,1.354915
2,DMT,2,0.009303,-0.003831,-0.000618,0.681769,-0.000618,0.719128,0.000618,-0.684551,-0.003831,0.003831,0.711214,-0.685261,0.681739,-0.685531,-0.684678,1.374983
2,DMT,3,0.011711,0.002606,0.000047,0.650400,0.000047,0.694643,-0.000047,-0.650460,0.002606,-0.002606,0.674159,-0.650453,0.650244,-0.650312,-0.650335,1.305584
2,DMT,4,0.030398,0.006323,0.007872,0.637262,0.007872,0.696834,-0.007872,-0.634235,0.006323,-0.006323,0.663782,-0.634155,0.635534,-0.632808,-0.633427,1.295433
2,DMT,5,0.017276,0.002344,0.001248,0.664689,0.001248,0.723809,-0.001248,-0.663272,0.002344,-0.002344,0.661656,-0.664810,0.664202,-0.663449,-0.663208,1.339009
2,DMT,6,0.023378,0.000402,0.001009,0.693449,0.001009,0.747068,-0.001009,-0.695281,0.000402,-0.000402,0.737384,-0.695068,0.694026,-0.695718,-0.695859,1.408722
2,DMT,7,0.016233,0.000149,-0.001388,0.658472,-0.001388,0.684914,0.001388,-0.662591,0.000149,-0.000149,0.690065,-0.661503,0.658690,-0.662303,-0.662496,1.334820
2,DMT,8,0.011220,0.000501,0.002122,0.667918,0.002122,0.657082,-0.002122,-0.669111,0.000501,-0.000501,0.658282,-0.668850,0.667000,-0.668450,-0.668173,1.341799
2,DMT,9,0.017353,0.004284,0.002871,0.592093,0.002871,0.629396,-0.002871,-0.591805,0.004284,-0.004284,0.619400,-0.591771,0.591761,-0.591622,-0.591495,1.202060
2,DMT,10,0.015430,0.003264,0.002662,0.543362,0.002662,0.574774,-0.002662,-0.543319,0.003264,-0.003264,0.576938,-0.543040,0.543619,-0.543884,-0.543432,1.097438
2,DMT,11,0.017869,0.003688,0.003346,0.581558,0.003346,0.610388,-0.003346,-0.580429,0.003688,-0.003688,0.605503,-0.580149,0.581068,-0.580034,-0.580323,1.177911
2,DMT,12,0.018048,0.004877,0.001575,0.625884,0.001575,0.679498,-0.001575,-0.625126,0.004877,-0.004877,0.647605,-0.624902,0.625764,-0.624879,-0.624892,1.267542
2,DMT,13,0.020856,0.002881,0.000073,0.591268,0.000073,0.640219,-0.000073,-0.592157,0.002881,-0.002881,0.611895,-0.592594,0.591766,-0.592909,-0.592866,1.209069
2,DMT,14,0.019511,0.005298,0.002502,0.620709,0.002502,0.666445,-0.002502,-0.619406,0.005298,-0.005298,0.642945,-0.619097,0.619262,-0.617658,-0.618165,1.259604
2,DMT,15,0.014140,0.001274,0.003329,0.615580,0.003329,0.647844,-0.003329,-0.614990,0.001274,-0.001274,0.625807,-0.615522,0.614809,-0.614799,-0.614471,1.238250
2,DMT,16,0.019626,0.003879,0.003796,0.617522,0.003796,0.640119,-0.003796,-0.617094,0.003879,-0.003879,0.624922,-0.616498,0.616407,-0.615293,-0.616064,1.250722
2,DMT,17,0.026807,-0.002376,-0.000194,0.680919,-0.000194,0.753035,0.000194,-0.685254,-0.002376,0.002376,0.687774,-0.685628,0.681013,-0.685893,-0.685245,1.385602
2,DMT,18,0.020548,0.003982,0.002399,0.630118,0.002399,0.675586,-0.002399,-0.628826,0.003982,-0.003982,0.659932,-0.629011,0.630151,-0.628975,-0.629139,1.275118
2,DMT,19,0.035656,0.005019,0.000668,0.642214,0.000668,0.625612,-0.000668,-0.646095,0.005019,-0.005019,0.648361,-0.644833,0.640334,-0.643576,-0.643325,1.311799
2,DMT,20,0.016209,0.001287,0.002130,0.640738,0.002130,0.690663,-0.002130,-0.640690,0.001287,-0.001287,0.658861,-0.640618,0.640536,-0.640224,-0.640763,1.293333
2,DMT,21,0.018736,0.003920,0.003530,0.607204,0.003530,0.627083,-0.003530,-0.606329,0.003920,-0.003920,0.622152,-0.606487,0.606754,-0.606458,-0.605757,1.227403
