# partB3_lag.py; git=d507728
label,set,pre_dmt,pre_pcb,dmt_change,dmt_lo,dmt_hi,dmt_p,pcb_change,pcb_lo,pcb_hi,pcb_p,did,did_lo,did_hi,did_p,n_neg,share_of_pre,phase_p,phase_null_sd,fd_did,fd_lo,fd_hi,fd_p,resid_did,resid_lo,resid_hi,resid_p,resid_n_neg,survives,placebo_share
autocorr lag1 ts_gsr W60,primary,0.8479260607023554,0.8454661285118698,-0.009667975729322811,-0.01719620057870239,-0.0013743150742285466,0.04296875,0.004977440735658574,-0.0007636604712855463,0.01132255540034812,0.142333984375,-0.014645416464981385,-0.025069607930071177,-0.0051635757910254085,0.0106201171875,12,-0.01727204427807098,0.07292707292707293,0.008313414698643742,0.014346739579365077,-0.007038787851562497,0.03645704179645336,0.2452392578125,-0.012261384436320815,-0.019938095797168202,-0.004104777603931236,0.0135498046875,12.0,True,0.3398633796150569
autocorr lag1 ts_gsr W60,sensitivity,0.8479260607023554,0.8454661285118698,-0.009867901353279116,-0.01734005578955132,-0.0018470055617707797,0.03515625,0.0032001636415144386,-0.0023317369545347503,0.008993695343338048,0.312744140625,-0.013068064994793556,-0.023063409249002808,-0.003218564927926143,0.0211181640625,10,-0.015411797797521398,0.12287712287712288,0.008635556782128588,0.019114751916666665,-0.0008026585178125139,0.04022990842482142,0.1082763671875,-0.01016072747405695,-0.01783431653676298,-0.0017813185146655236,0.036865234375,11.0,True,0.24488427650072256
autocorr lag1 ts_gsr W60,early,0.8479260607023554,0.8454661285118698,-0.017957726295485168,-0.025118203667283002,-0.010144506235206154,0.0013427734375,0.0033224593977712762,-0.003126630410843745,0.009880729605137742,0.345703125,-0.021280185693256442,-0.03035962410997725,-0.012483180745072117,0.0006103515625,13,-0.02509674685034401,0.024975024975024976,0.00955970622427242,0.036577911,0.01568577859188987,0.059168159934002956,0.01025390625,-0.016996768830323958,-0.024127915269094958,-0.009637744951799374,0.001220703125,12.0,True,0.15612924838452621
autocorr lag1 ts_gsr W60,late,0.8479260607023554,0.8454661285118698,-0.003036175276392978,-0.012450740442715175,0.00700503927343692,0.5548095703125,0.006301425805968367,0.0005142413228125753,0.012914254967380436,0.0750732421875,-0.009337601082361344,-0.02135226146228965,0.0021521804897968377,0.1614990234375,9,-0.011012282220252563,0.3386613386613387,0.009687727538446001,-0.0034381975571428575,-0.029848601319791657,0.02307142915680058,0.806884765625,-0.008473076921118304,-0.017760908973203125,0.0018141803472830555,0.1240234375,10.0,False,0.6748441864658056
autocorr lag1 ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,-0.016234720617179392,-0.0261832303945576,-0.006921350031271031,0.0048828125,12,,,,,,,,,,,,,,
autocorr lag1 ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,-0.01900645185863404,-0.02821700459744629,-0.010290141877389884,0.0015869140625,13,,,,,,,,,,,,,,
sts tau1 ts_gsr W60,primary,1.155376719125973,1.1377895407727243,-0.048471029405706224,-0.08194889785439022,-0.011298403602805445,0.0267333984375,0.032395179916117546,0.005313358357159136,0.060596533323780906,0.04248046875,-0.08086620932182376,-0.12610778692603342,-0.037692625543880684,0.0037841796875,13,-0.06999120545115187,0.001998001998001998,0.021453091533639487,0.014346739579365077,-0.007038787851562497,0.03645704179645336,0.2452392578125,-0.0649112800934489,-0.09662419062350372,-0.028892759156511585,0.0047607421875,13.0,True,0.40060218214500753
sts tau1 ts_gsr W60,sensitivity,1.155376719125973,1.1377895407727243,-0.04914352930142668,-0.08226660899098072,-0.012784139936951943,0.022705078125,0.02420029322011333,-0.001963489756550992,0.04957587567578731,0.10400390625,-0.07334382252154002,-0.11803364761841952,-0.029139727749250104,0.0069580078125,12,-0.06348044002221513,0.001998001998001998,0.020568123897140245,0.019114751916666665,-0.0008026585178125139,0.04022990842482142,0.1082763671875,-0.05548212257183031,-0.0863868009261801,-0.021022132314284885,0.010009765625,13.0,True,0.32995680328777593
sts tau1 ts_gsr W60,early,1.155376719125973,1.1377895407727243,-0.0841562844364907,-0.11616059358729738,-0.04896790352873992,0.001220703125,0.018698124571885022,-0.009821476922956604,0.045844984823671726,0.2205810546875,-0.10285440900837571,-0.14640131894591688,-0.06009453499429789,0.0008544921875,13,-0.08902240049131654,0.000999000999000999,0.025667322720208212,0.036577911,0.01568577859188987,0.059168159934002956,0.01025390625,-0.08063050232879035,-0.11512354734302174,-0.045463113465212056,0.0018310546875,12.0,True,0.18179215409581892
sts tau1 ts_gsr W60,late,1.155376719125973,1.1377895407727243,-0.019922825381078726,-0.06091114665638389,0.025754707492510125,0.3875732421875,0.04335282419150355,0.015152590023787363,0.07384181248592685,0.01416015625,-0.06327564957258228,-0.11471734034379805,-0.011793562479327712,0.03369140625,10,-0.054766249419020196,0.005994005994005994,0.02342693110508577,-0.0034381975571428575,-0.029848601319791657,0.02307142915680058,0.806884765625,-0.05233590230517571,-0.09091120795961694,-0.0077559053505835,0.0345458984375,11.0,True,0.685142301728161
sts tau1 ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,-0.08903770650320027,-0.1347369365853992,-0.04609972631978637,0.0020751953125,13,,,,,,,,,,,,,,
sts tau1 ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,-0.0995282582795699,-0.14242741208943507,-0.059881692292392846,0.000732421875,13,,,,,,,,,,,,,,
sts tau1 ts_gsr global-bins,primary,1.3085170237102621,1.2893436040581723,-0.0521203777062094,-0.09411451983508282,-0.007599442128607707,0.0450439453125,0.02796069133625212,0.004411540842302316,0.05263339777748926,0.046630859375,-0.08008106904246151,-0.13102111242661274,-0.03151702831893454,0.007080078125,12,-0.061199867935530526,0.000999000999000999,0.02425002276328692,0.014346739579365081,-0.007493192459639539,0.03727317808107639,0.2452392578125,-0.06366054114831739,-0.10228080661990605,-0.018155268988135177,0.01611328125,12.0,True,0.3491548211154184
sts tau1 ts_gsr global-bins,sensitivity,1.3085170237102621,1.2893436040581723,-0.05381512650807552,-0.09596524591611606,-0.00819787797652012,0.0374755859375,0.02348850428640259,0.00021626801925283515,0.04719946655804873,0.08349609375,-0.0773036307944781,-0.12801319746476847,-0.027757241379328862,0.008544921875,12,-0.05907728320972539,0.000999000999000999,0.023846619880344855,0.01739740427443608,-0.003132595059022572,0.03972702400010179,0.155029296875,-0.06053702846318341,-0.09668218886825433,-0.014976201487274165,0.018310546875,12.0,True,0.3038473619544452
sts tau1 ts_gsr global-bins,early,1.3085170237102621,1.2893436040581723,-0.08726973512124571,-0.1267237295781678,-0.04574098387091717,0.001953125,0.019042164893891957,-0.005961370533570386,0.04195451769562313,0.1573486328125,-0.10631190001513767,-0.1545355199429056,-0.061244445025752874,0.0008544921875,13,-0.08124609622096728,0.000999000999000999,0.028462036248380597,0.036577911,0.015440173871726188,0.058660157653348186,0.01025390625,-0.08465622575356938,-0.12089087667991477,-0.044957838580393567,0.00244140625,11.0,True,0.17911602455774525
sts tau1 ts_gsr global-bins,late,1.3085170237102621,1.2893436040581723,-0.02400089177418046,-0.0724236020666971,0.029593639463831277,0.3988037109375,0.03509551249014041,0.008678022197394495,0.06449039098215678,0.0316162109375,-0.05909640426432087,-0.11939102427437628,0.0019155637721534678,0.0772705078125,10,-0.04516288530718135,0.03196803196803197,0.026687333989354668,-0.0034381975571428657,-0.029311958949955346,0.02361820806461307,0.806884765625,-0.04686399346411576,-0.09515188638221482,0.009011797966671353,0.11474609375,11.0,False,0.5938688305496301
sts tau1 ts_gsr global-bins,trend_a_placebo_line,,,,,,,,,,,-0.08299511582113513,-0.13537885638676464,-0.03215902949053521,0.0069580078125,13,,,,,,,,,,,,,,
sts tau1 ts_gsr global-bins,trend_b_shared_slope,,,,,,,,,,,-0.09813806693598177,-0.1481116885365251,-0.050775063453434646,0.001953125,13,,,,,,,,,,,,,,
autocorr lag2 ts_gsr W60,primary,0.5129070988252444,0.5050131282548155,-0.03101585611261301,-0.05456977134742848,-0.003999312395359053,0.03955078125,0.015747661011885995,-0.0008107006248245815,0.032982174269081524,0.1002197265625,-0.04676351712449901,-0.07538835324594147,-0.017436322903747362,0.009033203125,12,-0.09117346441803116,0.003996003996003996,0.016094989282757568,0.014346739579365077,-0.006960127706795642,0.03683391050170303,0.2452392578125,-0.0382794868527822,-0.06057856664407975,-0.012223527643561272,0.0125732421875,13.0,True,0.3367509969355134
autocorr lag2 ts_gsr W60,sensitivity,0.5129070988252444,0.5050131282548155,-0.030954950384833698,-0.05432586011209692,-0.005360725633871001,0.0360107421875,0.010510754366323575,-0.005974484011559412,0.027384749948162236,0.248779296875,-0.041465704751157274,-0.07115938082653485,-0.012315383169118597,0.017578125,11,-0.08084447426469583,0.007992007992007992,0.015477619930555265,0.019114751916666665,-0.0010704785787946458,0.040470635828229164,0.1082763671875,-0.03169172486843018,-0.05403969162456987,-0.005616026438560272,0.0325927734375,13.0,True,0.2534806638256939
autocorr lag2 ts_gsr W60,early,0.5129070988252444,0.5050131282548155,-0.05651281772333366,-0.07738383581400764,-0.033127481943769486,0.0013427734375,0.010302470277341694,-0.008206496868322413,0.027845012065502932,0.304931640625,-0.06681528800067536,-0.09440901773999873,-0.04117431686783601,0.0006103515625,13,-0.1302678168301983,0.000999000999000999,0.01874694471818046,0.036577911,0.01577961407775297,0.05854540523236606,0.01025390625,-0.05262910721130464,-0.07365772144279835,-0.030020589484773038,0.0010986328125,13.0,True,0.15419330793332145
autocorr lag2 ts_gsr W60,late,0.5129070988252444,0.5050131282548155,-0.010618286824036467,-0.03939531822788403,0.021190784878883574,0.5140380859375,0.02010381359952148,0.0031169094713731017,0.03866755963130978,0.0550537109375,-0.030722100423557948,-0.0656310216607624,0.0037987942324745317,0.1197509765625,11,-0.05989798248829747,0.0919080919080919,0.017961553762798677,-0.0034381975571428575,-0.029397626866607147,0.023910109634062485,0.806884765625,-0.026799790565964245,-0.05530895852903754,0.006112834459123005,0.1229248046875,11.0,False,0.6543762738339894
autocorr lag2 ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,-0.052007612933061505,-0.08004287192572648,-0.023080805405098492,0.004150390625,12,,,,,,,,,,,,,,
autocorr lag2 ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,-0.06082813062955298,-0.0879057156996763,-0.034134932196865406,0.0013427734375,13,,,,,,,,,,,,,,
sts tau2 ts_gsr W60,primary,0.1797240624236565,0.17161483435529984,-0.026955684554614834,-0.04409519078630202,-0.008075975244430418,0.0164794921875,0.015921774523984644,0.0015570724521457757,0.03044654525413033,0.0555419921875,-0.04287745907859948,-0.06536569695565878,-0.020441816119042604,0.003662109375,12,-0.23857383647119063,0.000999000999000999,0.011948643331679257,0.014346739579365077,-0.006960127706795642,0.03683391050170303,0.2452392578125,-0.03421313255308174,-0.049979597825597764,-0.016351635291879815,0.0035400390625,13.0,True,0.37133204406534764
sts tau2 ts_gsr W60,sensitivity,0.1797240624236565,0.17161483435529984,-0.026940587200255214,-0.043657917763386254,-0.009219098147885877,0.0140380859375,0.011898552797283843,-0.0017846425338527805,0.025459379243465204,0.1246337890625,-0.03883913999753904,-0.06179456978505616,-0.01660833111584884,0.0059814453125,11,-0.21610428494535727,0.000999000999000999,0.01135738304055625,0.019114751916666665,-0.0010704785787946458,0.040470635828229164,0.1082763671875,-0.029188035396884558,-0.04485860723587856,-0.011741125728339184,0.007080078125,12.0,True,0.30635469266409526
sts tau2 ts_gsr W60,early,0.1797240624236565,0.17161483435529984,-0.04553773209431857,-0.060558256719929426,-0.029402402979557634,0.00048828125,0.008725215832499817,-0.005862959573654091,0.022722456969545276,0.2662353515625,-0.054262947926818385,-0.07620602503035093,-0.03384560047082737,0.0003662109375,13,-0.3019236667314278,0.000999000999000999,0.013999784511431721,0.036577911,0.01577961407775297,0.05854540523236606,0.01025390625,-0.04271287396808892,-0.058713269345307066,-0.02621334149650066,0.0006103515625,13.0,True,0.16079509436654754
sts tau2 ts_gsr W60,late,0.1797240624236565,0.17161483435529984,-0.012090046522851838,-0.032892761330060326,0.010435916076532973,0.3046875,0.021679021477172506,0.006469309052265965,0.03815649661543751,0.021728515625,-0.03376906800002434,-0.0608076212077546,-0.007370734930295441,0.0338134765625,11,-0.18789397226300084,0.007992007992007992,0.013041966931481299,-0.0034381975571428575,-0.029397626866607147,0.023910109634062485,0.806884765625,-0.027413339421075978,-0.04722767457655322,-0.004708645228735369,0.032958984375,11.0,True,0.6419786734166569
sts tau2 ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,-0.04765241186909384,-0.07078691366937556,-0.025248110277314596,0.00146484375,13,,,,,,,,,,,,,,
sts tau2 ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,-0.05363473978046662,-0.07535691492851743,-0.03357253114009508,0.00048828125,13,,,,,,,,,,,,,,
sts tau2 ts_gsr global-bins,primary,0.2804908659625584,0.27217280360027385,-0.03247777474958456,-0.05907964520119641,-0.00394330471578213,0.0467529296875,0.016034448149106064,0.0010677113788463896,0.032241738596756504,0.072509765625,-0.048512222898690616,-0.08106113572239092,-0.01731360646349884,0.009765625,12,-0.17295473323957122,0.000999000999000999,0.014694491887744908,0.014346739579365081,-0.007703147866782413,0.03700974440403439,0.2452392578125,-0.038215002699843514,-0.06270200123593055,-0.00869353833745391,0.0206298828125,12.0,True,0.33052388018976653
sts tau2 ts_gsr global-bins,sensitivity,0.2804908659625584,0.27217280360027385,-0.033406406071338955,-0.0596730956684611,-0.005271561451438718,0.039794921875,0.013062396242166317,-0.0021774535039068006,0.02855438732927131,0.1378173828125,-0.046468802313505274,-0.07922833479289143,-0.01578128201159663,0.011962890625,12,-0.16566957413760564,0.000999000999000999,0.014511150056452772,0.01739740427443608,-0.003152398204996884,0.0400425982943883,0.155029296875,-0.03591674425600135,-0.05943814366847063,-0.007075823319323312,0.024658203125,12.0,True,0.28110034241984283
sts tau2 ts_gsr global-bins,early,0.2804908659625584,0.27217280360027385,-0.055188053410177025,-0.08042907281298067,-0.02876814665117952,0.001953125,0.011367556793033475,-0.00457026465485515,0.02615133289286423,0.189453125,-0.06655561020321052,-0.0971409566856687,-0.03748220667609054,0.0010986328125,12,-0.23728262941758238,0.000999000999000999,0.01775690136968678,0.036577911,0.015571903832514883,0.058308615951488056,0.01025390625,-0.052627034992047475,-0.07557587193796528,-0.02758696011823366,0.002685546875,11.0,True,0.17079787501497695
sts tau2 ts_gsr global-bins,late,0.2804908659625584,0.27217280360027385,-0.014309551821110603,-0.044911261516054124,0.01861777878518662,0.4171142578125,0.01976796123396416,0.0021367370386117415,0.03955884510191433,0.0643310546875,-0.03407751305507476,-0.07274318351590021,0.0043912694169034976,0.1104736328125,9,-0.12149241629716254,0.04295704295704296,0.016104082117564294,-0.0034381975571428657,-0.029566435799761908,0.02393018885497021,0.806884765625,-0.026685376866080336,-0.05719262697715546,0.008146916255104341,0.1524658203125,11.0,False,0.5800881420547311
sts tau2 ts_gsr global-bins,trend_a_placebo_line,,,,,,,,,,,-0.0504587767572237,-0.0846118540601684,-0.01847243500834117,0.01025390625,13,,,,,,,,,,,,,,
sts tau2 ts_gsr global-bins,trend_b_shared_slope,,,,,,,,,,,-0.060837206650663896,-0.09306945203159395,-0.03039483313959479,0.001953125,13,,,,,,,,,,,,,,
autocorr lag3 ts_gsr W60,primary,0.13948849921122417,0.12953110050634437,-0.04620871482808586,-0.08395365193180912,-0.004667419404394298,0.0491943359375,0.02186771396008048,-0.004340174978539917,0.047490161545883675,0.1317138671875,-0.06807642878816633,-0.11198511938573996,-0.02130472101893032,0.01318359375,11,-0.48804330947083885,0.001998001998001998,0.022473360131767584,0.014346739579365077,-0.007032117291815469,0.037051676471800576,0.2452392578125,-0.05498130168689402,-0.08894190673162493,-0.01445411938463314,0.017333984375,13.0,True,0.32122298935695237
autocorr lag3 ts_gsr W60,sensitivity,0.13948849921122417,0.12953110050634437,-0.045206137961553594,-0.08210136628849501,-0.003751637242344175,0.049560546875,0.01428681587708685,-0.010935264357199567,0.03895265855762013,0.29443359375,-0.059492953838640436,-0.10255142440161868,-0.013918913444205955,0.0257568359375,10,-0.4265079499389527,0.006993006993006993,0.02157672403809493,0.019114751916666665,-0.0008012018025446512,0.04059375653124997,0.1082763671875,-0.044649876543454106,-0.07868853996012293,-0.0056541287732729895,0.04345703125,12.0,True,0.2401429909806835
autocorr lag3 ts_gsr W60,early,0.13948849921122417,0.12953110050634437,-0.08516100193910152,-0.11792023763396141,-0.049145486036424074,0.0013427734375,0.01336941663880006,-0.015460584002283033,0.04124872305997783,0.3858642578125,-0.0985304185779016,-0.13855379583328956,-0.059350345250525606,0.00048828125,13,-0.7063694794557887,0.000999000999000999,0.026292914028786793,0.036577911,0.015256442433258908,0.05874770640610118,0.01025390625,-0.0766575350780488,-0.10889369793650443,-0.044167165110491,0.0009765625,13.0,True,0.13568821519041585
autocorr lag3 ts_gsr W60,late,0.13948849921122417,0.12953110050634437,-0.015046885139273328,-0.06132659489627029,0.033797138889209724,0.5634765625,0.028666351817104807,0.0024950960387861688,0.05799525714392515,0.0740966796875,-0.043713236956378146,-0.09593524721526793,0.011926523808489768,0.150634765625,10,-0.3133823734828792,0.07692307692307693,0.02479878607083947,-0.0034381975571428575,-0.029511484493869033,0.023250761782738084,0.806884765625,-0.0376403149739702,-0.0824905359013401,0.013211856189055182,0.16357421875,11.0,False,0.6557819510303305
autocorr lag3 ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,-0.07709434345686669,-0.12069301419670202,-0.031624393323671125,0.0069580078125,12,,,,,,,,,,,,,,
autocorr lag3 ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,-0.09140034865382436,-0.13175494441681673,-0.04790984975895209,0.001708984375,13,,,,,,,,,,,,,,
sts tau3 ts_gsr W60,primary,0.026184068340686224,0.025221699013843184,-0.002725286183115894,-0.0039988545484692445,-0.0014945982238572335,0.0010986328125,0.001537695953043988,-0.00018830977212001826,0.0032193892710225963,0.1102294921875,-0.004262982136159883,-0.0063457016119953125,-0.002232782505933145,0.0018310546875,12,-0.1628082420460166,0.000999000999000999,0.0010931560535122826,0.014346739579365077,-0.007032117291815469,0.037051676471800576,0.2452392578125,-0.003269431779164149,-0.004857356322812536,-0.001712927432485839,0.001708984375,12.0,True,0.3607089835072949
sts tau3 ts_gsr W60,sensitivity,0.026184068340686224,0.025221699013843184,-0.0026198277057392525,-0.003830413087638568,-0.0013971721952149119,0.001220703125,0.0013268910780889914,-0.0002356707334027419,0.002832885498191916,0.134033203125,-0.003946718783828242,-0.005917023444128727,-0.0019539778298156563,0.0023193359375,12,-0.15072977707194632,0.000999000999000999,0.0010750985263047,0.019114751916666665,-0.0008012018025446512,0.04059375653124997,0.1082763671875,-0.002871765095082954,-0.004391747282182309,-0.0014162627924104963,0.0025634765625,12.0,True,0.33620106999413124
sts tau3 ts_gsr W60,early,0.026184068340686224,0.025221699013843184,-0.003711307732477302,-0.004851649013016015,-0.002519155557145844,0.0003662109375,0.0008742144014308473,-0.0008981939988686805,0.0027682262088820995,0.385009765625,-0.004585522133908149,-0.00687512815943841,-0.0025193422255470723,0.00048828125,12,-0.17512641940301218,0.000999000999000999,0.0012935392153019395,0.036577911,0.015256442433258908,0.05874770640610118,0.01025390625,-0.0034620530447634795,-0.005513665042577357,-0.0016419422350831257,0.0025634765625,12.0,True,0.19064664304341103
