# partB2_ccs_run.py; git=d507728
label,set,pre_dmt,pre_pcb,dmt_change,dmt_lo,dmt_hi,dmt_p,pcb_change,pcb_lo,pcb_hi,pcb_p,did,did_lo,did_hi,did_p,n_neg,share_of_pre,phase_p,phase_null_sd,fd_did,fd_lo,fd_hi,fd_p,resid_did,resid_lo,resid_hi,resid_p,resid_n_neg,survives,placebo_share
CCS sts ts_gsr W60,primary,-0.03865151861644879,-0.035741777119512756,0.0011868466505834123,-0.0012364591229033486,0.003715852395331036,0.38818359375,-0.0024352973766263264,-0.004771174220626438,-0.00021882561887719517,0.0633544921875,0.0036221440272097387,-6.10067079716513e-05,0.007172591568111523,0.0843505859375,4,-0.09371285157391657,0.015984015984015984,0.0014720750390199947,0.014346739579365077,-0.007038787851562497,0.03645704179645336,0.2452392578125,0.003185289939003133,5.894198034192498e-05,0.006417485015628241,0.0841064453125,3.0,True,0.6723358757498992
CCS sts ts_gsr W60,sensitivity,-0.03865151861644879,-0.035741777119512756,0.0014725799570564253,-0.0008195545957824823,0.003934408064895482,0.2684326171875,-0.00233462884474017,-0.004668375864335425,-0.00019421370951075534,0.0621337890625,0.003807208801796595,0.000452679523988025,0.007084025247149835,0.0516357421875,4,-0.09850088529707536,0.01098901098901099,0.0014498856521294482,0.019114751916666665,-0.0008026585178125139,0.04022990842482142,0.1082763671875,0.003373822461766349,0.0005197882038299128,0.0062664830875287505,0.048095703125,3.0,True,0.6132127146896894
CCS sts ts_gsr W60,early,-0.03865151861644879,-0.035741777119512756,0.0016446364575398342,-0.00037294502115233695,0.003657900537967869,0.147705078125,-0.002186833696592212,-0.005080493395522417,0.00047394994636628524,0.1693115234375,0.0038314701541320466,-0.0002360698440705062,0.007992487387038545,0.0966796875,5,-0.099128579969986,0.028971028971028972,0.001772650308771046,0.036577911,0.01568577859188987,0.059168159934002956,0.01025390625,0.0030589102264591598,-0.0003913065756975292,0.006869143993781214,0.126953125,6.0,False,0.5707557696185686
CCS sts ts_gsr W60,late,-0.03865151861644879,-0.035741777119512756,0.0008206148050182756,-0.0022097788342888207,0.003941153137112987,0.6243896484375,-0.0026340683206536176,-0.005005291900180653,-0.00010163097064090751,0.064697265625,0.003454683125671893,-0.0007730939014373232,0.0074920649132544405,0.13671875,3,-0.08938026885706105,0.03596403596403597,0.0016446869893084486,-0.0034381975571428575,-0.029848601319791657,0.02307142915680058,0.806884765625,0.003286393709038312,-0.0003415252699493248,0.006667929215623288,0.0994873046875,4.0,False,0.7624630754351237
CCS sts ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,0.003305886434303496,0.0002611326258150698,0.006481516954410018,0.068359375,3,,,,,,,,,,,,,,
CCS sts ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,0.003316545159947817,0.0007780084973077943,0.00602047371462502,0.030029296875,4,,,,,,,,,,,,,,
CCS xtx+yty ts_gsr W60,primary,1.2349594517833358,1.2161420481043377,-0.05319306694401831,-0.09153181977128902,-0.011387923645671505,0.0296630859375,0.03771984310759418,0.00741699450532831,0.06950788758744508,0.03662109375,-0.09091291005161249,-0.14405480124858025,-0.039985173376200236,0.0048828125,12,-0.07361610935511304,0.001998001998001998,0.02372838777218993,0.014346739579365077,-0.007038787851562497,0.03645704179645336,0.2452392578125,-0.07114213054302822,-0.10865243947091399,-0.029311215100988223,0.0068359375,13.0,True,0.41490084396352633
CCS xtx+yty ts_gsr W60,sensitivity,1.2349594517833358,1.2161420481043377,-0.05273460458767722,-0.09081178840990878,-0.01169098903992709,0.0281982421875,0.028411060624826918,-0.0006925986253563949,0.057485157035476755,0.0928955078125,-0.08114566521250413,-0.13373536493281032,-0.029300258442048647,0.009521484375,12,-0.06570714940909697,0.001998001998001998,0.022766680132961622,0.019114751916666665,-0.0008026585178125139,0.04022990842482142,0.1082763671875,-0.05962656668190073,-0.09616916440882604,-0.019284016278304436,0.0147705078125,13.0,True,0.35012419394707134
CCS xtx+yty ts_gsr W60,early,1.2349594517833358,1.2161420481043377,-0.09142728484230202,-0.12766591046939949,-0.05269922925190995,0.001220703125,0.021426132830717894,-0.011195143571978745,0.053170469027668976,0.22607421875,-0.11285341767301992,-0.16511992150687288,-0.06286186638164581,0.001220703125,12,-0.09138228587995713,0.000999000999000999,0.028432586363924036,0.036577911,0.01568577859188987,0.059168159934002956,0.01025390625,-0.08650720368847649,-0.127932942064586,-0.04544820068471342,0.0023193359375,11.0,True,0.1898580767203498
CCS xtx+yty ts_gsr W60,late,1.2349594517833358,1.2161420481043377,-0.022605692625391343,-0.06940744548450721,0.028640428156297217,0.3883056640625,0.05075481132909527,0.01949109769782012,0.085219977629851,0.009521484375,-0.07336050395448661,-0.1325973740448741,-0.013684069968695091,0.0333251953125,10,-0.05940316813523781,0.003996003996003996,0.025951962964439173,-0.0034381975571428575,-0.029848601319791657,0.02307142915680058,0.806884765625,-0.05885007202666953,-0.10328283635775758,-0.006823369236776633,0.038818359375,11.0,True,0.6918547255425607
CCS xtx+yty ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,-0.10050562456342657,-0.1529777654465385,-0.05135487886837235,0.002197265625,13,,,,,,,,,,,,,,
CCS xtx+yty ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,-0.1107638619187071,-0.16090260472080875,-0.06498465247410101,0.0008544921875,13,,,,,,,,,,,,,,
CCS rtr ts_gsr W60,primary,0.09155671651512831,0.09032079017146298,-0.011624436668737446,-0.018804167507648312,-0.004446434769950176,0.0113525390625,0.0007838353215096706,-0.004593469394734823,0.005687703620288548,0.781494140625,-0.01240827199024712,-0.021450405850468438,-0.0027530482992385464,0.0325927734375,10,-0.13552552409627805,0.004995004995004995,0.004384367605347793,0.014346739579365077,-0.007038787851562497,0.03645704179645336,0.2452392578125,-0.01136758547182394,-0.02067334939108602,-0.0014031192899169956,0.045166015625,10.0,True,0.0631703852176809
CCS rtr ts_gsr W60,sensitivity,0.09155671651512831,0.09032079017146298,-0.01118054322122533,-0.018316221046074332,-0.004023773708264501,0.0135498046875,0.0002888457577595663,-0.005146850499766098,0.005527264277351424,0.9207763671875,-0.011469388978984899,-0.020504382413280675,-0.0018939780267475284,0.041259765625,10,-0.12527086395774975,0.005994005994005994,0.004197529357233759,0.019114751916666665,-0.0008026585178125139,0.04022990842482142,0.1082763671875,-0.010222021001722427,-0.018989470691531025,-0.0010596862200267993,0.0576171875,10.0,True,0.025184058042569818
CCS rtr ts_gsr W60,early,0.09155671651512831,0.09032079017146298,-0.01836489977802566,-0.024468062049548163,-0.012553060281756158,0.0001220703125,0.002322385545126599,-0.0032559364654812357,0.008353207261707334,0.4656982421875,-0.020687285323152255,-0.028905396401193908,-0.012320249246274494,0.0009765625,12,-0.22595049397314293,0.000999000999000999,0.005279591312631817,0.036577911,0.01568577859188987,0.059168159934002956,0.01025390625,-0.0177456150445939,-0.02582430467224765,-0.00947027915312693,0.00244140625,11.0,True,0.1122614934172872
CCS rtr ts_gsr W60,late,0.09155671651512831,0.09032079017146298,-0.006232066181306886,-0.014617860263949718,0.0025778167289571296,0.1907958984375,-0.00044700485738387107,-0.007060945292132862,0.0055567411254281805,0.89599609375,-0.0057850613239230145,-0.016792677819636767,0.006346012361078258,0.35009765625,9,-0.06318554819478617,0.26173826173826176,0.004947168454691016,-0.0034381975571428575,-0.029848601319791657,0.02307142915680058,0.806884765625,-0.006265161813607966,-0.017189180841628356,0.005428320768962693,0.3065185546875,10.0,False,-0.07726881918007818
CCS rtr ts_gsr W60,trend_a_placebo_line,,,,,,,,,,,-0.011982881549980205,-0.021520487776413185,-0.0022079511655635244,0.03857421875,9,,,,,,,,,,,,,,
CCS rtr ts_gsr W60,trend_b_shared_slope,,,,,,,,,,,-0.016077422103520915,-0.024692676933376276,-0.007134322974892208,0.00537109375,12,,,,,,,,,,,,,,
CCS sts ts_gsr global-bins,primary,-0.03345427173858301,-0.01910541772488639,0.0134548436832944,0.009031702084040923,0.017886982482248067,0.0001220703125,-0.00755569492860425,-0.010153925672004318,-0.004885098759871829,0.0006103515625,0.02101053861189865,0.015373492610931504,0.026961645575813663,0.0001220703125,0,-0.6280375425918201,0.000999000999000999,0.003853432478374405,0.014346739579365081,-0.007493192459639539,0.03727317808107639,0.2452392578125,0.016413577113650574,0.011867630496734867,0.021282952225953642,0.0001220703125,0.0,True,0.3596145281266289
